ts_code,trade_date,adj_factor
300135.SZ,20241202,12.34
300134.SZ,20241202,4.327
300133.SZ,20241202,25.789
300132.SZ,20241202,6.122
300131.SZ,20241202,18.532
300130.SZ,20241202,7.403
300129.SZ,20241202,6.262
300128.SZ,20241202,9.961
300127.SZ,20241202,2.673
300126.SZ,20241202,3.8982
300125.SZ,20241202,4.575
300124.SZ,20241202,24.774
300123.SZ,20241202,6.066
300122.SZ,20241202,6.614
300121.SZ,20241202,6.6402
300120.SZ,20241202,3.424
300119.SZ,20241202,6.268
300118.SZ,20241202,3.492
300117.SZ,20241202,6.776
300115.SZ,20241202,12.264
300114.SZ,20241202,5.976
300113.SZ,20241202,11.819
300112.SZ,20241202,4.002
300111.SZ,20241202,2.244
300110.SZ,20241202,5.5149
300109.SZ,20241202,7.216
300108.SZ,20241202,6.151
300107.SZ,20241202,9.865
300106.SZ,20241202,1.525
300105.SZ,20241202,6.687
300103.SZ,20241202,5.085
300102.SZ,20241202,5.427
300101.SZ,20241202,8.18
300100.SZ,20241202,3.631
300099.SZ,20241202,15.3334
300098.SZ,20241202,15.394
300097.SZ,20241202,3.65
300096.SZ,20241202,5.124
300095.SZ,20241202,4.214
300094.SZ,20241202,2.457
300093.SZ,20241202,1.823
300092.SZ,20241202,2.685
300091.SZ,20241202,12.201
300088.SZ,20241202,18.043
300087.SZ,20241202,17.546
300086.SZ,20241202,4.913
300085.SZ,20241202,10.985
300084.SZ,20241202,4.494
300083.SZ,20241202,8.23
300082.SZ,20241202,8.274
300081.SZ,20241202,5.073
300080.SZ,20241202,2.637
300079.SZ,20241202,12.6187
300078.SZ,20241202,12.695
300077.SZ,20241202,5.149
300076.SZ,20241202,8.312
300075.SZ,20241202,8.483
300074.SZ,20241202,13.441
300073.SZ,20241202,4.274
300072.SZ,20241202,20.403
300071.SZ,20241202,11.13
300070.SZ,20241202,18.882
300069.SZ,20241202,2.011
300068.SZ,20241202,2.6134
300067.SZ,20241202,8.263
300066.SZ,20241202,21.603
300065.SZ,20241202,8.767
300063.SZ,20241202,7.861
300062.SZ,20241202,6.805
300061.SZ,20241202,5.378
300059.SZ,20241202,81.227
300058.SZ,20241202,19.294
300057.SZ,20241202,2.635
300056.SZ,20241202,5.971
300055.SZ,20241202,8.0663
300054.SZ,20241202,12.906
300053.SZ,20241202,5.123
300052.SZ,20241202,2.687
300051.SZ,20241202,6.285
300050.SZ,20241202,8.337
300049.SZ,20241202,3.637
300048.SZ,20241202,8.319
300047.SZ,20241202,5.251
300046.SZ,20241202,4.376
300045.SZ,20241202,8.199
300044.SZ,20241202,7.624
300043.SZ,20241202,21.116
300042.SZ,20241202,3.188
300041.SZ,20241202,8.05
300040.SZ,20241202,6.2827
300039.SZ,20241202,11.989
300037.SZ,20241202,6.532
300036.SZ,20241202,5.385
300035.SZ,20241202,8.716
300034.SZ,20241202,6.0829
300033.SZ,20241202,9.238
300032.SZ,20241202,4.231
300031.SZ,20241202,6.825
300030.SZ,20241202,4.124
300029.SZ,20241202,1.023
300027.SZ,20241202,15.103
300026.SZ,20241202,49.483
300025.SZ,20241202,7.955
300024.SZ,20241202,23.724
300022.SZ,20241202,4.054
300021.SZ,20241202,11.272
300020.SZ,20241202,6.866
300019.SZ,20241202,7.746
300018.SZ,20241202,6.726
300017.SZ,20241202,24.525
300016.SZ,20241202,7.535
300015.SZ,20241202,64.58
300014.SZ,20241202,18.117
300013.SZ,20241202,4.602
300012.SZ,20241202,19.655
300011.SZ,20241202,8.409
300010.SZ,20241202,5.516
300009.SZ,20241202,19.505
300008.SZ,20241202,11.498
300007.SZ,20241202,4.231
300006.SZ,20241202,7.67
300005.SZ,20241202,12.1675
300004.SZ,20241202,4.075
300003.SZ,20241202,4.6614
300002.SZ,20241202,15.605
300001.SZ,20241202,6.992
003816.SZ,20241202,1.1393
003043.SZ,20241202,1.019
003042.SZ,20241202,1.317
003041.SZ,20241202,1.529
003040.SZ,20241202,1.0278
003039.SZ,20241202,1.0289
003038.SZ,20241202,1.721
003037.SZ,20241202,1.035
003036.SZ,20241202,1.069
003035.SZ,20241202,1.0063
003033.SZ,20241202,1.065
003032.SZ,20241202,1.005
003031.SZ,20241202,2.776
003030.SZ,20241202,1.032
003029.SZ,20241202,1.016
003028.SZ,20241202,1.037
003027.SZ,20241202,1.568
003026.SZ,20241202,1.3381
003025.SZ,20241202,3.133
003023.SZ,20241202,1.398
003022.SZ,20241202,1.337
003021.SZ,20241202,2.301
003020.SZ,20241202,2.145
003019.SZ,20241202,1.445
003018.SZ,20241202,1.0778
003017.SZ,20241202,1.5173
003016.SZ,20241202,1.164
003015.SZ,20241202,1.067
003013.SZ,20241202,1.117
003012.SZ,20241202,1.101
003011.SZ,20241202,1.521
003010.SZ,20241202,1.434
003009.SZ,20241202,1.0071
003008.SZ,20241202,1.4285
003007.SZ,20241202,1.334
003006.SZ,20241202,1.088
003005.SZ,20241202,1.43
003004.SZ,20241202,1.036
003003.SZ,20241202,1.0354
003002.SZ,20241202,1.074
003001.SZ,20241202,1.3434
003000.SZ,20241202,1.0866
002999.SZ,20241202,1.486
002998.SZ,20241202,1.04
002997.SZ,20241202,1.046
002996.SZ,20241202,1.337
002995.SZ,20241202,2.807
002993.SZ,20241202,1.3838
002992.SZ,20241202,1.322
002991.SZ,20241202,1.1191
002990.SZ,20241202,2.074
002989.SZ,20241202,1.316
002988.SZ,20241202,1.0475
002987.SZ,20241202,3.928
002986.SZ,20241202,2.8947
002985.SZ,20241202,2.2788
002984.SZ,20241202,1.447
002983.SZ,20241202,1.633
002982.SZ,20241202,1.417
002981.SZ,20241202,1.435
002980.SZ,20241202,1.136
002979.SZ,20241202,1.5448
002978.SZ,20241202,1.1479
002977.SZ,20241202,1.718
002976.SZ,20241202,1.23
002975.SZ,20241202,2.047
002973.SZ,20241202,1.035
002972.SZ,20241202,1.5794
002971.SZ,20241202,1.3252
002970.SZ,20241202,2.1022
002969.SZ,20241202,1.0799
002968.SZ,20241202,3.4086
002967.SZ,20241202,1.65
002966.SZ,20241202,1.3714
002965.SZ,20241202,1.054
002963.SZ,20241202,1.008
002962.SZ,20241202,1.545
002961.SZ,20241202,1.0823
002960.SZ,20241202,2.734
002959.SZ,20241202,1.387
002958.SZ,20241202,1.1717
002957.SZ,20241202,1.044
002956.SZ,20241202,3.0507
002955.SZ,20241202,1.8323
002953.SZ,20241202,2.4589
002952.SZ,20241202,2.464
002951.SZ,20241202,1.1401
002950.SZ,20241202,1.649
002949.SZ,20241202,1.166
002948.SZ,20241202,1.379
002947.SZ,20241202,1.802
002946.SZ,20241202,1.0409
002945.SZ,20241202,1.021
002943.SZ,20241202,1.724
002942.SZ,20241202,1.43
002941.SZ,20241202,1.0446
002940.SZ,20241202,2.292
002939.SZ,20241202,1.0815
002938.SZ,20241202,1.113
002937.SZ,20241202,1.72
002936.SZ,20241202,1.409
002935.SZ,20241202,4.115
002933.SZ,20241202,1.0369
002932.SZ,20241202,3.7894
002931.SZ,20241202,2.3297
002930.SZ,20241202,2.0134
002929.SZ,20241202,1.0392
002928.SZ,20241202,2.295
002927.SZ,20241202,2.5322
002926.SZ,20241202,1.0553
002925.SZ,20241202,2.071
002923.SZ,20241202,3.761
002922.SZ,20241202,1.87
002921.SZ,20241202,1.444
002920.SZ,20241202,1.041
002919.SZ,20241202,3.409
002918.SZ,20241202,2.8328
002917.SZ,20241202,2.5249
002916.SZ,20241202,1.789
002915.SZ,20241202,2.194
002913.SZ,20241202,2.219
002912.SZ,20241202,2.665
002911.SZ,20241202,2.763
002910.SZ,20241202,1.025
002909.SZ,20241202,3.0214
002908.SZ,20241202,3.081
002907.SZ,20241202,1.0236
002906.SZ,20241202,1.056
002905.SZ,20241202,2.327
002903.SZ,20241202,1.581
002902.SZ,20241202,1.514
002901.SZ,20241202,1.07
002900.SZ,20241202,1.73
002899.SZ,20241202,1.023
002898.SZ,20241202,1.1255
002897.SZ,20241202,1.649
002896.SZ,20241202,1.7783
002895.SZ,20241202,1.143
002893.SZ,20241202,1.75
002892.SZ,20241202,7.059
002891.SZ,20241202,2.6337
002890.SZ,20241202,2.646
002889.SZ,20241202,2.013
002888.SZ,20241202,1.889
002887.SZ,20241202,4.503
002886.SZ,20241202,2.592
002885.SZ,20241202,3.199
002884.SZ,20241202,5.596
002883.SZ,20241202,3.0243
002882.SZ,20241202,1.138
002881.SZ,20241202,2.241
002880.SZ,20241202,2.2006
002879.SZ,20241202,1.536
002878.SZ,20241202,3.192
002877.SZ,20241202,2.818
002876.SZ,20241202,1.862
002875.SZ,20241202,1.717
002873.SZ,20241202,3.474
002872.SZ,20241202,1.521
002871.SZ,20241202,3.8016
002870.SZ,20241202,1.042
002869.SZ,20241202,1.6596
002868.SZ,20241202,1.373
002867.SZ,20241202,2.9725
002866.SZ,20241202,1.762
002865.SZ,20241202,1.465
002864.SZ,20241202,1.034
002863.SZ,20241202,1.7352
002862.SZ,20241202,1.512
002861.SZ,20241202,1.386
002860.SZ,20241202,3.784
002859.SZ,20241202,4.2379
002858.SZ,20241202,2.012
002857.SZ,20241202,1.636
002856.SZ,20241202,1.206
002855.SZ,20241202,1.021
002853.SZ,20241202,2.674
002852.SZ,20241202,3.16
002851.SZ,20241202,2.3333
002850.SZ,20241202,1.574
002849.SZ,20241202,2.158
002848.SZ,20241202,1.002
002847.SZ,20241202,2.3123
002846.SZ,20241202,2.643
002845.SZ,20241202,2.884
002843.SZ,20241202,1.756
002842.SZ,20241202,2.8
002841.SZ,20241202,1.753
002840.SZ,20241202,2.433
002839.SZ,20241202,1.497
002838.SZ,20241202,5.0492
002837.SZ,20241202,8.529
002836.SZ,20241202,3.362
002835.SZ,20241202,2.107
002833.SZ,20241202,3.7641
002832.SZ,20241202,5.6293
002831.SZ,20241202,2.4823
002830.SZ,20241202,2.193
002829.SZ,20241202,2.448
002828.SZ,20241202,1.777
002827.SZ,20241202,1.696
002826.SZ,20241202,1.044
002825.SZ,20241202,3.0915
002824.SZ,20241202,2.195
002823.SZ,20241202,2.1686
002822.SZ,20241202,2.077
002821.SZ,20241202,2.9711
002820.SZ,20241202,1.812
002819.SZ,20241202,1.3253
002818.SZ,20241202,2.5401
002817.SZ,20241202,3.6287
002816.SZ,20241202,1.004
002815.SZ,20241202,2.348
002813.SZ,20241202,1.01
002812.SZ,20241202,3.665
002811.SZ,20241202,1.8572
002810.SZ,20241202,3.4752
002809.SZ,20241202,2.757
002808.SZ,20241202,2.305
002807.SZ,20241202,1.555
002806.SZ,20241202,1.728
002805.SZ,20241202,2.122
002803.SZ,20241202,3.144
002802.SZ,20241202,2.1041
002801.SZ,20241202,4.379
002800.SZ,20241202,2.0071
002799.SZ,20241202,2.585
002798.SZ,20241202,3.082
002797.SZ,20241202,1.6661
002796.SZ,20241202,2.317
002795.SZ,20241202,4.126
002793.SZ,20241202,3.589
002792.SZ,20241202,3.083
002791.SZ,20241202,1.556
002790.SZ,20241202,3.116
002789.SZ,20241202,1.727
002788.SZ,20241202,3.2674
002787.SZ,20241202,2.144
002786.SZ,20241202,3.027
002785.SZ,20241202,1.002
002783.SZ,20241202,4.377
002782.SZ,20241202,2.678
002780.SZ,20241202,1.956
002779.SZ,20241202,1.5232
002778.SZ,20241202,1.439
002777.SZ,20241202,5.058
002775.SZ,20241202,4.706
002774.SZ,20241202,1.217
002773.SZ,20241202,2.069
002772.SZ,20241202,2.348
002771.SZ,20241202,2.671
002769.SZ,20241202,5.137
002768.SZ,20241202,3.185
002767.SZ,20241202,1.5296
002766.SZ,20241202,2.016
002765.SZ,20241202,2.073
002763.SZ,20241202,2.565
002762.SZ,20241202,5.627
002761.SZ,20241202,3.1196
002760.SZ,20241202,1.0274
002759.SZ,20241202,2.656
002758.SZ,20241202,4.272
002757.SZ,20241202,2.7468
002756.SZ,20241202,3.1184
002755.SZ,20241202,1.792
002753.SZ,20241202,3.771
002752.SZ,20241202,2.0673
002750.SZ,20241202,6.155
002749.SZ,20241202,7.2495
002748.SZ,20241202,2.1498
002747.SZ,20241202,6.213
002746.SZ,20241202,4.421
002745.SZ,20241202,2.3577
002743.SZ,20241202,2.1625
002742.SZ,20241202,4.7
002741.SZ,20241202,3.064
002739.SZ,20241202,3.04
002738.SZ,20241202,3.142
002737.SZ,20241202,5.552
002736.SZ,20241202,1.262
002735.SZ,20241202,3.446
002734.SZ,20241202,3.5788
002733.SZ,20241202,2.423
002732.SZ,20241202,1.113
002731.SZ,20241202,1.7452
002730.SZ,20241202,2.382
002729.SZ,20241202,2.792
002728.SZ,20241202,5.157
002727.SZ,20241202,2.25
002726.SZ,20241202,4.65
002725.SZ,20241202,2.703
002724.SZ,20241202,1.997
002723.SZ,20241202,2.8729
002722.SZ,20241202,1.0934
002721.SZ,20241202,3.046
002719.SZ,20241202,1.627
002718.SZ,20241202,2.705
002717.SZ,20241202,13.486
002716.SZ,20241202,3.816
002715.SZ,20241202,1.51
002714.SZ,20241202,18.852
002713.SZ,20241202,3.755
002712.SZ,20241202,5.207
002709.SZ,20241202,14.429
002708.SZ,20241202,3.14
002707.SZ,20241202,12.155
002706.SZ,20241202,12.524
002705.SZ,20241202,2.102
002703.SZ,20241202,2.5507
002702.SZ,20241202,7.306
002701.SZ,20241202,10.034
002700.SZ,20241202,6.106
002698.SZ,20241202,2.894
002697.SZ,20241202,8.175
002696.SZ,20241202,3.632
002695.SZ,20241202,4.342
002694.SZ,20241202,4.097
002693.SZ,20241202,3.503
002692.SZ,20241202,4.179
002691.SZ,20241202,1.729
002690.SZ,20241202,5.543
002689.SZ,20241202,3.753
002688.SZ,20241202,6.116
002687.SZ,20241202,6.895
002686.SZ,20241202,4.7387
002685.SZ,20241202,2.895
002683.SZ,20241202,2.8747
002682.SZ,20241202,2.606
002681.SZ,20241202,10.623
002679.SZ,20241202,1.8052
002678.SZ,20241202,2.792
002677.SZ,20241202,4.841
002676.SZ,20241202,4.6914
002675.SZ,20241202,5.257
002674.SZ,20241202,1.407
002673.SZ,20241202,2.6382
002672.SZ,20241202,6.223
002671.SZ,20241202,4.073
002670.SZ,20241202,2.333
002669.SZ,20241202,2.166
002668.SZ,20241202,4.94
002667.SZ,20241202,3.469
002666.SZ,20241202,4.797
002664.SZ,20241202,3.178
002663.SZ,20241202,8.163
002662.SZ,20241202,4.991
002661.SZ,20241202,3.6831
002660.SZ,20241202,2.712
002659.SZ,20241202,2.029
002658.SZ,20241202,5.572
002657.SZ,20241202,3.637
002655.SZ,20241202,3.06
002654.SZ,20241202,6.222
002653.SZ,20241202,3.299
002652.SZ,20241202,5.035
002651.SZ,20241202,3.1549
002650.SZ,20241202,8.224
002649.SZ,20241202,5.1967
002648.SZ,20241202,12.607
002647.SZ,20241202,3.402
002646.SZ,20241202,1.1119
002645.SZ,20241202,5.563
002644.SZ,20241202,5.729
002643.SZ,20241202,6.068
002642.SZ,20241202,4.631
002641.SZ,20241202,6.4574
002640.SZ,20241202,12.264
002639.SZ,20241202,3.088
002638.SZ,20241202,5.047
002637.SZ,20241202,4.599
002636.SZ,20241202,2.7
002635.SZ,20241202,5.062
002634.SZ,20241202,6.96
002633.SZ,20241202,1.523
002632.SZ,20241202,6.5826
002631.SZ,20241202,4.331
002630.SZ,20241202,5.905
002629.SZ,20241202,3.727
002628.SZ,20241202,3.833
002627.SZ,20241202,3.41
002626.SZ,20241202,8.23
002625.SZ,20241202,6.7441
002624.SZ,20241202,3.658
002623.SZ,20241202,1.057
002622.SZ,20241202,5.812
002620.SZ,20241202,4.067
002617.SZ,20241202,7.821
002616.SZ,20241202,4.735
002615.SZ,20241202,5.589
002614.SZ,20241202,5.564
002613.SZ,20241202,3.7467
002612.SZ,20241202,2.496
002611.SZ,20241202,6.946
002609.SZ,20241202,5.646
002608.SZ,20241202,2.7574
002607.SZ,20241202,8.245
002606.SZ,20241202,4.2226
002605.SZ,20241202,4.833
002603.SZ,20241202,4.1629
002602.SZ,20241202,9.619
002601.SZ,20241202,11.189
002600.SZ,20241202,4.385
002599.SZ,20241202,3.496
002598.SZ,20241202,2.4722
002597.SZ,20241202,5.279
002596.SZ,20241202,4.968
002595.SZ,20241202,4.9938
002594.SZ,20241202,1.0376
002593.SZ,20241202,3.438
002592.SZ,20241202,2.572
002591.SZ,20241202,3.465
002590.SZ,20241202,4.701
002589.SZ,20241202,9.5629
002588.SZ,20241202,9.963
002587.SZ,20241202,7.62
002586.SZ,20241202,6.196
002585.SZ,20241202,3.895
002584.SZ,20241202,2.6891
002583.SZ,20241202,5.633
002582.SZ,20241202,5.4713
002581.SZ,20241202,2.887
002580.SZ,20241202,4.212
002579.SZ,20241202,4.701
002578.SZ,20241202,5.275
002577.SZ,20241202,2.343
002576.SZ,20241202,1.384
002575.SZ,20241202,4.485
002574.SZ,20241202,2.3975
002573.SZ,20241202,8.5083
002572.SZ,20241202,21.129
002571.SZ,20241202,4.022
002570.SZ,20241202,2.579
002569.SZ,20241202,1.558
002568.SZ,20241202,9.023
002567.SZ,20241202,5.306
002566.SZ,20241202,3.193
002565.SZ,20241202,8.4619
002564.SZ,20241202,3.245
002563.SZ,20241202,6.664
002562.SZ,20241202,6.896
002561.SZ,20241202,1.462
002560.SZ,20241202,4.3026
002559.SZ,20241202,7.515
002558.SZ,20241202,4.4616
002557.SZ,20241202,3.526
002556.SZ,20241202,6.045
002555.SZ,20241202,13.9692
002554.SZ,20241202,7.1802
002553.SZ,20241202,4.8858
002552.SZ,20241202,3.1699
002551.SZ,20241202,8.309
002550.SZ,20241202,10.48
002549.SZ,20241202,8.398
002548.SZ,20241202,4.884
002547.SZ,20241202,6.12
002546.SZ,20241202,10.982
002545.SZ,20241202,5.8872
002544.SZ,20241202,6.4236
002543.SZ,20241202,5.7988
002542.SZ,20241202,18.889
002541.SZ,20241202,4.304
002540.SZ,20241202,9.8568
002539.SZ,20241202,6.585
002538.SZ,20241202,5.1994
002537.SZ,20241202,6.888
002536.SZ,20241202,5.6268
002535.SZ,20241202,3.529
002534.SZ,20241202,2.311
002533.SZ,20241202,5.6202
002532.SZ,20241202,8.0908
002531.SZ,20241202,8.2756
002530.SZ,20241202,3.346
002529.SZ,20241202,1.299
002528.SZ,20241202,6.444
002527.SZ,20241202,2.792
002526.SZ,20241202,6.0303
002524.SZ,20241202,4.586
002523.SZ,20241202,7.566
002522.SZ,20241202,8.642
002521.SZ,20241202,3.605
002520.SZ,20241202,8.878
002519.SZ,20241202,11.977
002518.SZ,20241202,5.838
002517.SZ,20241202,6.4142
002516.SZ,20241202,9.266
002515.SZ,20241202,11.199
002514.SZ,20241202,6.661
002513.SZ,20241202,2.981
002512.SZ,20241202,6.929
002511.SZ,20241202,8.263
002510.SZ,20241202,4.374
002508.SZ,20241202,7.5842
002507.SZ,20241202,7.606
002506.SZ,20241202,5.097
002501.SZ,20241202,7.536
002500.SZ,20241202,1.2432
002498.SZ,20241202,8.28
002497.SZ,20241202,6.8126
002496.SZ,20241202,14.262
002495.SZ,20241202,9.713
002494.SZ,20241202,2.701
002493.SZ,20241202,15.466
002492.SZ,20241202,3.367
002491.SZ,20241202,4.203
002490.SZ,20241202,2.044
002489.SZ,20241202,12.171
002488.SZ,20241202,6.1747
002487.SZ,20241202,4.661
002486.SZ,20241202,4.197
002485.SZ,20241202,2.958
002484.SZ,20241202,4.901
002483.SZ,20241202,3.286
002482.SZ,20241202,8.477
002481.SZ,20241202,18.7537
002480.SZ,20241202,4.104
002479.SZ,20241202,4.483
002478.SZ,20241202,2.805
002476.SZ,20241202,5.25
002475.SZ,20241202,34.3287
002474.SZ,20241202,6.273
002472.SZ,20241202,5.2
002471.SZ,20241202,7.0316
002470.SZ,20241202,4.269
002469.SZ,20241202,9.9336
002468.SZ,20241202,2.247
002467.SZ,20241202,11.873
002466.SZ,20241202,8.411
002465.SZ,20241202,7.159
002463.SZ,20241202,3.188
002462.SZ,20241202,1.8376
002461.SZ,20241202,2.22
002460.SZ,20241202,14.0732
002459.SZ,20241202,2.715
002458.SZ,20241202,8.454
002457.SZ,20241202,2.8045
002456.SZ,20241202,20.444
002455.SZ,20241202,6.324
002454.SZ,20241202,2.963
002453.SZ,20241202,4.132
002452.SZ,20241202,5.777
002451.SZ,20241202,3.067
002449.SZ,20241202,3.103
002448.SZ,20241202,6.015
002446.SZ,20241202,4.972
002445.SZ,20241202,7.212
002444.SZ,20241202,4.5233
002443.SZ,20241202,4.1498
002442.SZ,20241202,2.653
002441.SZ,20241202,5.371
002440.SZ,20241202,5.767
002439.SZ,20241202,8.4178
002438.SZ,20241202,4.246
002437.SZ,20241202,15.848
002436.SZ,20241202,13.443
002434.SZ,20241202,7.528
002432.SZ,20241202,3.341
002431.SZ,20241202,9.844
002430.SZ,20241202,2.392
002429.SZ,20241202,9.298
002428.SZ,20241202,5.3
002427.SZ,20241202,2.049
002426.SZ,20241202,5.267
002425.SZ,20241202,4.425
002424.SZ,20241202,10.813
002423.SZ,20241202,1.0841
002422.SZ,20241202,7.1124
002421.SZ,20241202,18.588
002420.SZ,20241202,1.018
002419.SZ,20241202,4.377
002418.SZ,20241202,4.997
002416.SZ,20241202,3.417
002415.SZ,20241202,22.966
002414.SZ,20241202,14.376
002413.SZ,20241202,4.964
002412.SZ,20241202,7.684
002410.SZ,20241202,18.076
002409.SZ,20241202,3.2257
002408.SZ,20241202,9.161
002407.SZ,20241202,8.249
002406.SZ,20241202,4.1631
002405.SZ,20241202,4.007
002404.SZ,20241202,5.761
002403.SZ,20241202,1.463
002402.SZ,20241202,12.477
002401.SZ,20241202,7.326
002400.SZ,20241202,18.807
002399.SZ,20241202,3.793
002398.SZ,20241202,6.542
002397.SZ,20241202,12.913
002396.SZ,20241202,3.337
002395.SZ,20241202,3.2887
002394.SZ,20241202,5.155
002393.SZ,20241202,1.728
002392.SZ,20241202,8.63
002391.SZ,20241202,6.395
002390.SZ,20241202,10.7917
002389.SZ,20241202,6.239
002388.SZ,20241202,3.859
002387.SZ,20241202,3.558
002386.SZ,20241202,2.4575
002385.SZ,20241202,10.518
002384.SZ,20241202,7.564
002383.SZ,20241202,4.798
002382.SZ,20241202,6.994
002381.SZ,20241202,6.239
002380.SZ,20241202,3.351
002379.SZ,20241202,8.017
002378.SZ,20241202,2.822
002377.SZ,20241202,4.335
002376.SZ,20241202,5.008
002375.SZ,20241202,6.2142
002374.SZ,20241202,6.631
002373.SZ,20241202,4.129
002372.SZ,20241202,9.2683
002371.SZ,20241202,4.7717
002370.SZ,20241202,3.53
002369.SZ,20241202,4.294
002368.SZ,20241202,5.5886
002367.SZ,20241202,9.122
002366.SZ,20241202,2.332
002365.SZ,20241202,3.4407
002364.SZ,20241202,6.6801
002363.SZ,20241202,2.8769
002362.SZ,20241202,2.0
002361.SZ,20241202,9.882
002360.SZ,20241202,7.2015
002358.SZ,20241202,8.5509
002357.SZ,20241202,4.461
002356.SZ,20241202,5.513
002355.SZ,20241202,2.086
002354.SZ,20241202,2.874
002353.SZ,20241202,8.5245
002352.SZ,20241202,3.6924
002351.SZ,20241202,7.438
002350.SZ,20241202,4.903
002349.SZ,20241202,8.094
002348.SZ,20241202,6.867
002347.SZ,20241202,3.931
002346.SZ,20241202,2.342
002345.SZ,20241202,8.0967
002344.SZ,20241202,4.5305
002343.SZ,20241202,3.201
002342.SZ,20241202,2.481
002340.SZ,20241202,24.4652
002339.SZ,20241202,5.525
002338.SZ,20241202,3.2708
002337.SZ,20241202,5.274
002336.SZ,20241202,1.19
002335.SZ,20241202,5.917
002334.SZ,20241202,12.064
002333.SZ,20241202,3.74
002332.SZ,20241202,2.746
002331.SZ,20241202,5.396
002330.SZ,20241202,2.0597
002329.SZ,20241202,5.874
002328.SZ,20241202,3.1585
002327.SZ,20241202,13.13
002326.SZ,20241202,5.783
002324.SZ,20241202,8.2595
002323.SZ,20241202,7.759
002322.SZ,20241202,5.5927
002321.SZ,20241202,2.137
002320.SZ,20241202,14.078
002319.SZ,20241202,2.051
002318.SZ,20241202,6.244
002317.SZ,20241202,11.248
002316.SZ,20241202,3.336
002315.SZ,20241202,3.8581
002314.SZ,20241202,2.393
002313.SZ,20241202,2.686
002312.SZ,20241202,18.914
002311.SZ,20241202,7.123
002310.SZ,20241202,46.53
002307.SZ,20241202,4.2078
002306.SZ,20241202,4.174
002305.SZ,20241202,3.356
002304.SZ,20241202,4.732
002303.SZ,20241202,12.0911
002302.SZ,20241202,4.3671
002301.SZ,20241202,4.917
002300.SZ,20241202,7.8523
002299.SZ,20241202,2.575
002298.SZ,20241202,3.144
002297.SZ,20241202,3.015
002296.SZ,20241202,5.184
002295.SZ,20241202,1.5982
002294.SZ,20241202,11.786
002293.SZ,20241202,9.0267
002292.SZ,20241202,7.912
002291.SZ,20241202,1.726
002290.SZ,20241202,2.657
002289.SZ,20241202,1.524
002287.SZ,20241202,1.635
002286.SZ,20241202,3.685
002285.SZ,20241202,14.703
002284.SZ,20241202,6.656
002283.SZ,20241202,4.514
002282.SZ,20241202,2.237
002281.SZ,20241202,3.3542
002279.SZ,20241202,9.994
002278.SZ,20241202,2.238
002276.SZ,20241202,3.86
002275.SZ,20241202,2.0568
002274.SZ,20241202,3.665
002273.SZ,20241202,15.1318
002272.SZ,20241202,3.4929
002271.SZ,20241202,37.1868
002270.SZ,20241202,2.5372
002269.SZ,20241202,4.487
002268.SZ,20241202,8.5805
002267.SZ,20241202,3.0244
002266.SZ,20241202,11.635
002265.SZ,20241202,1.003
002264.SZ,20241202,4.725
002263.SZ,20241202,4.525
002262.SZ,20241202,8.862
002261.SZ,20241202,10.138
002259.SZ,20241202,2.585
002258.SZ,20241202,5.407
002256.SZ,20241202,15.226
002255.SZ,20241202,4.157
002254.SZ,20241202,6.402
002253.SZ,20241202,3.858
002252.SZ,20241202,24.6531
002251.SZ,20241202,4.961
002250.SZ,20241202,6.1328
002249.SZ,20241202,13.5369
002248.SZ,20241202,2.028
002247.SZ,20241202,6.487
002246.SZ,20241202,1.6393
002245.SZ,20241202,13.931
002244.SZ,20241202,6.6417
002243.SZ,20241202,1.789
002242.SZ,20241202,5.513
002241.SZ,20241202,23.6434
002240.SZ,20241202,1.674
002239.SZ,20241202,9.1197
002238.SZ,20241202,3.364
002237.SZ,20241202,8.426
002236.SZ,20241202,46.619
002235.SZ,20241202,4.574
002234.SZ,20241202,2.18
002233.SZ,20241202,3.35
002232.SZ,20241202,3.163
002231.SZ,20241202,3.094
002230.SZ,20241202,13.6031
002229.SZ,20241202,5.186
002228.SZ,20241202,11.207
002227.SZ,20241202,2.077
002226.SZ,20241202,13.2587
002225.SZ,20241202,1.98
002224.SZ,20241202,7.151
002223.SZ,20241202,9.6522
002222.SZ,20241202,2.9905
002221.SZ,20241202,4.397
002219.SZ,20241202,22.166
002218.SZ,20241202,5.7008
002217.SZ,20241202,5.723
002216.SZ,20241202,10.204
002215.SZ,20241202,8.65
002214.SZ,20241202,5.13
002213.SZ,20241202,2.1
002212.SZ,20241202,3.28
002211.SZ,20241202,1.524
002210.SZ,20241202,10.352
002209.SZ,20241202,1.5632
002208.SZ,20241202,5.6269
002207.SZ,20241202,2.053
002206.SZ,20241202,11.96
002205.SZ,20241202,2.103
002204.SZ,20241202,4.911
002203.SZ,20241202,3.8893
002202.SZ,20241202,8.2846
002201.SZ,20241202,7.379
002200.SZ,20241202,1.815
002199.SZ,20241202,2.632
002198.SZ,20241202,5.118
002197.SZ,20241202,4.09
002196.SZ,20241202,2.797
002195.SZ,20241202,30.336
002194.SZ,20241202,3.884
002193.SZ,20241202,2.074
002192.SZ,20241202,3.118
002191.SZ,20241202,7.6904
002190.SZ,20241202,2.661
002189.SZ,20241202,1.058
002188.SZ,20241202,1.978
002187.SZ,20241202,2.51
002186.SZ,20241202,2.377
002185.SZ,20241202,10.511
002184.SZ,20241202,3.3097
