ts_code,trade_date,suspend_timing,suspend_type
600898.SH,20001227,,S
000509.SZ,20001227,,S
600818.SH,20001227,,S
600644.SH,20001227,,S
600743.SH,20001227,,S
000627.SZ,20001227,,S
000592.SZ,20001227,,S
600634.SH,20001227,,S
000860.SZ,20001227,,S
600238.SH,20001227,,S
600235.SH,20001227,,S
000048.SZ,20001227,,S
000717.SZ,20001227,,S
000961.SZ,20001228,,S
600173.SH,20001228,,S
600182.SH,20001228,,S
600137.SH,20001228,,S
000803.SZ,20001228,,S
600646.SH,20001228,,S
000078.SZ,20001228,,S
000733.SZ,20001228,,S
600345.SH,20001228,,S
000758.SZ,20001228,,S
600702.SH,20001228,,S
600805.SH,20001228,,S
600846.SH,20001228,,S
000546.SZ,20001228,,S
600107.SH,20001228,,S
600078.SH,20001228,,S
600064.SH,20001228,,S
600657.SH,20001228,,S
600186.SH,20001228,,S
600221.SH,20001228,,S
000024.SZ,20001228,,S
000540.SZ,20001228,,S
600733.SH,20001228,,S
600176.SH,20001228,,S
600635.SH,20001228,,S
600732.SH,20001228,,S
000949.SZ,20001228,,S
600188.SH,20001228,,S
600752.SH,20001228,,S
600675.SH,20001228,,S
000592.SZ,20001228,,S
000909.SZ,20001228,,S
600876.SH,20001228,,S
600067.SH,20001228,,S
600637.SH,20001228,,S
000517.SZ,20001228,,S
000902.SZ,20001228,,S
000630.SZ,20001228,,S
600301.SH,20001228,,S
600898.SH,20001228,,S
600689.SH,20001228,,S
600203.SH,20001228,,S
000703.SZ,20001228,,S
000665.SZ,20001228,,S
000792.SZ,20001228,,S
600817.SH,20001228,,S
000915.SZ,20001229,,S
000801.SZ,20001229,,S
600163.SH,20001229,,S
600800.SH,20001229,,S
000793.SZ,20001229,,S
600700.SH,20001229,,S
600221.SH,20001229,,S
600176.SH,20001229,,S
000532.SZ,20001229,,S
000620.SZ,20001229,,S
000953.SZ,20001229,,S
000691.SZ,20001229,,S
000893.SZ,20001229,,S
000639.SZ,20001229,,S
600890.SH,20001229,,S
600733.SH,20001229,,S
000829.SZ,20001229,,S
000818.SZ,20001229,,S
600173.SH,20001229,,S
000803.SZ,20001229,,S
000028.SZ,20001229,,S
600739.SH,20001229,,S
000078.SZ,20001229,,S
600689.SH,20001229,,S
000831.SZ,20001229,,S
000722.SZ,20001229,,S
600698.SH,20001229,,S
000540.SZ,20001229,,S
600191.SH,20001229,,S
600293.SH,20001229,,S
600615.SH,20001229,,S
000504.SZ,20001229,,S
600301.SH,20001229,,S
600805.SH,20001229,,S
600102.SH,20001229,,S
000702.SZ,20001229,,S
000989.SZ,20001229,,S
600864.SH,20001229,,S
000030.SZ,20001229,,S
000908.SZ,20001229,,S
000599.SZ,20001229,,S
600060.SH,20001229,,S
000616.SZ,20001229,,S
000732.SZ,20001229,,S
600646.SH,20001229,,S
000406.SZ,20001229,,S
600193.SH,20001229,,S
000554.SZ,20001229,,S
000863.SZ,20001229,,S
000502.SZ,20001229,,S
600078.SH,20001229,,S
000669.SZ,20001229,,S
000996.SZ,20001229,,S
600614.SH,20001229,,S
600127.SH,20001229,,S
600252.SH,20001229,,S
600766.SH,20001229,,S
000511.SZ,20001229,,S
000999.SZ,20001229,,S
000910.SZ,20001229,,S
600754.SH,20001229,,S
600645.SH,20001229,,S
000506.SZ,20001229,,S
000024.SZ,20001229,,S
600746.SH,20001229,,S
000417.SZ,20001229,,S
000551.SZ,20001229,,S
600784.SH,20001229,,S
600652.SH,20001229,,S
600052.SH,20001229,,S
600898.SH,20001229,,S
000528.SZ,20001229,,S
000516.SZ,20001229,,S
600600.SH,20001229,,S
000411.SZ,20001229,,S
600239.SH,20001229,,S
000902.SZ,20001229,,S
600899.SH,20001229,,S
600137.SH,20001229,,S
600275.SH,20010102,,S
600139.SH,20010102,,S
600852.SH,20010102,,S
000933.SZ,20010102,,S
600229.SH,20010102,,S
600872.SH,20010102,,S
000529.SZ,20010102,,S
600791.SH,20010102,,S
000885.SZ,20010102,,S
600203.SH,20010102,,S
600102.SH,20010102,,S
600215.SH,20010102,,S
000716.SZ,20010102,,S
600745.SH,20010102,,S
600829.SH,20010102,,S
000920.SZ,20010102,,S
000892.SZ,20010102,,S
600898.SH,20010102,,S
000952.SZ,20010102,,S
000578.SZ,20010102,,S
000571.SZ,20010102,,S
000420.SZ,20010102,,S
000048.SZ,20010102,,S
000555.SZ,20010102,,S
000681.SZ,20010102,,S
000795.SZ,20010102,,S
000901.SZ,20010102,,S
000893.SZ,20010102,,S
000301.SZ,20010102,,S
000916.SZ,20010102,,S
600815.SH,20010102,,S
000078.SZ,20010102,,S
600870.SH,20010102,,S
600213.SH,20010102,,S
600619.SH,20010102,,S
600106.SH,20010103,,S
600797.SH,20010103,,S
000578.SZ,20010103,,S
600859.SH,20010103,,S
000930.SZ,20010103,,S
600608.SH,20010103,,S
600745.SH,20010103,,S
600791.SH,20010103,,S
600203.SH,20010103,,S
000916.SZ,20010103,,S
600690.SH,20010103,,S
600230.SH,20010103,,S
000536.SZ,20010103,,S
000952.SZ,20010103,,S
000901.SZ,20010103,,S
600275.SH,20010103,,S
600806.SH,20010103,,S
000060.SZ,20010103,,S
600139.SH,20010103,,S
000681.SZ,20010103,,S
600815.SH,20010103,,S
000542.SZ,20010103,,S
000050.SZ,20010103,,S
000420.SZ,20010103,,S
600213.SH,20010103,,S
600852.SH,20010103,,S
000555.SZ,20010103,,S
000795.SZ,20010103,,S
000729.SZ,20010103,,S
600743.SH,20010103,,S
000158.SZ,20010103,,S
000078.SZ,20010103,,S
000588.SZ,20010103,,S
600215.SH,20010103,,S
600003.SH,20010103,,S
000613.SZ,20010103,,S
600188.SH,20010103,,S
000048.SZ,20010103,,S
000529.SZ,20010103,,S
000933.SZ,20010103,,S
000920.SZ,20010103,,S
000893.SZ,20010103,,S
000301.SZ,20010103,,S
600870.SH,20010103,,S
600722.SH,20010103,,S
600102.SH,20010103,,S
000548.SZ,20010103,,S
600872.SH,20010103,,S
600762.SH,20010103,,S
600229.SH,20010103,,S
000885.SZ,20010103,,S
000892.SZ,20010103,,S
000048.SZ,20010104,,S
600691.SH,20010104,,S
600791.SH,20010104,,S
000838.SZ,20010104,,S
600818.SH,20010104,,S
000513.SZ,20010104,,S
000930.SZ,20010104,,S
000613.SZ,20010104,,S
000506.SZ,20010104,,S
000428.SZ,20010104,,S
600842.SH,20010104,,S
001696.SZ,20010104,,S
000693.SZ,20010104,,S
000546.SZ,20010104,,S
600637.SH,20010104,,S
600898.SH,20010104,,S
600127.SH,20010104,,S
600188.SH,20010104,,S
600106.SH,20010104,,S
600097.SH,20010104,,S
000923.SZ,20010104,,S
000637.SZ,20010104,,S
000937.SZ,20010104,,S
000504.SZ,20010105,,S
600716.SH,20010105,,S
600754.SH,20010105,,S
000005.SZ,20010105,,S
600127.SH,20010105,,S
600675.SH,20010105,,S
600186.SH,20010105,,S
000688.SZ,20010105,,S
600084.SH,20010105,,S
600896.SH,20010105,,S
600831.SH,20010105,,S
600129.SH,20010105,,S
000046.SZ,20010105,,S
600188.SH,20010105,,S
000014.SZ,20010105,,S
000529.SZ,20010105,,S
600637.SH,20010105,,S
600088.SH,20010105,,S
600683.SH,20010105,,S
000862.SZ,20010105,,S
000850.SZ,20010105,,S
000930.SZ,20010105,,S
000050.SZ,20010105,,S
000055.SZ,20010105,,S
600805.SH,20010105,,S
600763.SH,20010105,,S
600074.SH,20010105,,S
600784.SH,20010108,,S
600186.SH,20010108,,S
000048.SZ,20010108,,S
000571.SZ,20010108,,S
600754.SH,20010108,,S
600637.SH,20010108,,S
600127.SH,20010108,,S
000503.SZ,20010108,,S
600840.SH,20010108,,S
600690.SH,20010108,,S
600102.SH,20010108,,S
000930.SZ,20010108,,S
600188.SH,20010108,,S
000050.SZ,20010108,,S
000863.SZ,20010108,,S
000981.SZ,20010109,,S
000050.SZ,20010109,,S
000802.SZ,20010109,,S
000430.SZ,20010109,,S
600661.SH,20010109,,S
000597.SZ,20010109,,S
600186.SH,20010109,,S
600786.SH,20010109,,S
600097.SH,20010109,,S
000159.SZ,20010109,,S
000852.SZ,20010109,,S
600842.SH,20010109,,S
600754.SH,20010109,,S
600637.SH,20010109,,S
600798.SH,20010109,,S
000959.SZ,20010109,,S
600690.SH,20010109,,S
600629.SH,20010109,,S
000571.SZ,20010109,,S
000060.SZ,20010109,,S
600767.SH,20010109,,S
000503.SZ,20010109,,S
000863.SZ,20010109,,S
000048.SZ,20010109,,S
600675.SH,20010109,,S
600898.SH,20010109,,S
600127.SH,20010109,,S
600840.SH,20010109,,S
000070.SZ,20010110,,S
000409.SZ,20010110,,S
600703.SH,20010110,,S
000757.SZ,20010110,,S
600186.SH,20010110,,S
000952.SZ,20010110,,S
600617.SH,20010110,,S
000792.SZ,20010110,,S
000050.SZ,20010110,,S
000518.SZ,20010110,,S
600798.SH,20010110,,S
600623.SH,20010110,,S
600754.SH,20010110,,S
600076.SH,20010110,,S
000009.SZ,20010110,,S
000886.SZ,20010110,,S
000025.SZ,20010110,,S
600712.SH,20010110,,S
600259.SH,20010110,,S
000959.SZ,20010110,,S
000978.SZ,20010110,,S
600690.SH,20010110,,S
000931.SZ,20010110,,S
000905.SZ,20010111,,S
600754.SH,20010111,,S
000592.SZ,20010111,,S
000931.SZ,20010111,,S
000613.SZ,20010111,,S
000009.SZ,20010111,,S
000536.SZ,20010111,,S
000420.SZ,20010111,,S
600845.SH,20010111,,S
600196.SH,20010111,,S
600842.SH,20010111,,S
000050.SZ,20010111,,S
600690.SH,20010111,,S
000837.SZ,20010111,,S
600818.SH,20010111,,S
000532.SZ,20010111,,S
000010.SZ,20010111,,S
000416.SZ,20010111,,S
600842.SH,20010112,,S
600651.SH,20010112,,S
000048.SZ,20010112,,S
600711.SH,20010112,,S
000089.SZ,20010112,,S
600898.SH,20010112,,S
600199.SH,20010112,,S
600202.SH,20010112,,S
600750.SH,20010112,,S
600690.SH,20010112,,S
600646.SH,20010112,,S
000827.SZ,20010112,,S
000980.SZ,20010112,,S
000600.SZ,20010112,,S
600639.SH,20010112,,S
000554.SZ,20010112,,S
600823.SH,20010112,,S
600001.SH,20010112,,S
600674.SH,20010112,,S
600697.SH,20010112,,S
000882.SZ,20010115,,S
600846.SH,20010115,,S
000639.SZ,20010115,,S
000956.SZ,20010115,,S
000539.SZ,20010115,,S
000008.SZ,20010115,,S
600500.SH,20010115,,S
600653.SH,20010115,,S
000544.SZ,20010115,,S
000037.SZ,20010116,,S
600846.SH,20010116,,S
000710.SZ,20010116,,S
600121.SH,20010116,,S
000571.SZ,20010116,,S
600824.SH,20010116,,S
000882.SZ,20010116,,S
000951.SZ,20010116,,S
600773.SH,20010116,,S
000009.SZ,20010116,,S
600754.SH,20010116,,S
600705.SH,20010116,,S
600654.SH,20010116,,S
600500.SH,20010116,,S
001696.SZ,20010116,,S
000956.SZ,20010116,,S
600858.SH,20010116,,S
000985.SZ,20010116,,S
000960.SZ,20010116,,S
000893.SZ,20010116,,S
600895.SH,20010116,,S
000850.SZ,20010116,,S
000836.SZ,20010116,,S
600197.SH,20010116,,S
600637.SH,20010116,,S
000851.SZ,20010116,,S
600183.SH,20010116,,S
000852.SZ,20010116,,S
000544.SZ,20010116,,S
600674.SH,20010116,,S
000562.SZ,20010116,,S
000813.SZ,20010116,,S
000836.SZ,20010117,,S
000583.SZ,20010117,,S
000429.SZ,20010117,,S
600804.SH,20010117,,S
600121.SH,20010117,,S
600842.SH,20010117,,S
000852.SZ,20010117,,S
000560.SZ,20010117,,S
000688.SZ,20010117,,S
000522.SZ,20010117,,S
000034.SZ,20010117,,S
000889.SZ,20010117,,S
600157.SH,20010117,,S
600646.SH,20010117,,S
000430.SZ,20010117,,S
600774.SH,20010117,,S
600197.SH,20010117,,S
000712.SZ,20010117,,S
000042.SZ,20010117,,S
000652.SZ,20010117,,S
600762.SH,20010117,,S
000909.SZ,20010118,,S
600699.SH,20010118,,S
600175.SH,20010118,,S
600127.SH,20010118,,S
600065.SH,20010118,,S
000007.SZ,20010118,,S
000913.SZ,20010118,,S
000019.SZ,20010118,,S
600663.SH,20010118,,S
600272.SH,20010118,,S
000426.SZ,20010118,,S
000590.SZ,20010118,,S
600626.SH,20010118,,S
600895.SH,20010118,,S
000429.SZ,20010118,,S
600791.SH,20010118,,S
000601.SZ,20010118,,S
000008.SZ,20010118,,S
000047.SZ,20010118,,S
000858.SZ,20010118,,S
600898.SH,20010118,,S
600116.SH,20010118,,S
600157.SH,20010118,,S
600878.SH,20010118,,S
000892.SZ,20010118,,S
600756.SH,20010119,,S
600259.SH,20010119,,S
600054.SH,20010119,,S
600074.SH,20010119,,S
600898.SH,20010119,,S
600150.SH,20010119,,S
000702.SZ,20010119,,S
000008.SZ,20010119,,S
600225.SH,20010119,,S
600178.SH,20010119,,S
000509.SZ,20010119,,S
000411.SZ,20010119,,S
000527.SZ,20010119,,S
000675.SZ,20010119,,S
600193.SH,20010119,,S
000911.SZ,20010119,,S
600703.SH,20010119,,S
600715.SH,20010119,,S
600057.SH,20010119,,S
600684.SH,20010119,,S
000669.SZ,20010119,,S
600687.SH,20010119,,S
000558.SZ,20010119,,S
600280.SH,20010119,,S
600656.SH,20010119,,S
000602.SZ,20010119,,S
000017.SZ,20010119,,S
600137.SH,20010119,,S
000759.SZ,20010119,,S
600751.SH,20010119,,S
600600.SH,20010205,,S
000683.SZ,20010205,,S
000937.SZ,20010205,,S
600699.SH,20010205,,S
000833.SZ,20010205,,S
600703.SH,20010205,,S
600898.SH,20010205,,S
000973.SZ,20010205,,S
000560.SZ,20010205,,S
000967.SZ,20010205,,S
000613.SZ,20010205,,S
000571.SZ,20010205,,S
600843.SH,20010206,,S
000557.SZ,20010206,,S
600084.SH,20010206,,S
000014.SZ,20010206,,S
000937.SZ,20010206,,S
000697.SZ,20010206,,S
600770.SH,20010206,,S
000979.SZ,20010206,,S
000793.SZ,20010206,,S
600500.SH,20010206,,S
600662.SH,20010206,,S
000151.SZ,20010206,,S
000411.SZ,20010206,,S
600102.SH,20010206,,S
600209.SH,20010206,,S
600752.SH,20010206,,S
600613.SH,20010206,,S
000571.SZ,20010206,,S
600257.SH,20010206,,S
600690.SH,20010206,,S
600248.SH,20010206,,S
600699.SH,20010206,,S
000949.SZ,20010206,,S
000662.SZ,20010206,,S
000055.SZ,20010206,,S
600065.SH,20010206,,S
000923.SZ,20010206,,S
600061.SH,20010206,,S
000903.SZ,20010206,,S
000895.SZ,20010206,,S
000677.SZ,20010206,,S
000586.SZ,20010206,,S
600821.SH,20010206,,S
600398.SH,20010206,,S
000617.SZ,20010206,,S
600089.SH,20010206,,S
000560.SZ,20010206,,S
600762.SH,20010206,,S
000801.SZ,20010206,,S
000692.SZ,20010207,,S
600794.SH,20010207,,S
000594.SZ,20010207,,S
600743.SH,20010207,,S
600762.SH,20010207,,S
600089.SH,20010207,,S
000403.SZ,20010207,,S
000801.SZ,20010207,,S
600784.SH,20010207,,S
600768.SH,20010207,,S
000629.SZ,20010207,,S
000793.SZ,20010207,,S
000558.SZ,20010207,,S
600125.SH,20010207,,S
000546.SZ,20010207,,S
000876.SZ,20010207,,S
600160.SH,20010207,,S
600859.SH,20010207,,S
000608.SZ,20010207,,S
600721.SH,20010207,,S
000673.SZ,20010207,,S
600613.SH,20010207,,S
001696.SZ,20010207,,S
600087.SH,20010207,,S
000585.SZ,20010207,,S
000757.SZ,20010207,,S
600209.SH,20010207,,S
600212.SH,20010207,,S
000638.SZ,20010207,,S
600107.SH,20010208,,S
000938.SZ,20010208,,S
000063.SZ,20010208,,S
600148.SH,20010208,,S
600658.SH,20010208,,S
600711.SH,20010208,,S
000769.SZ,20010208,,S
600782.SH,20010208,,S
600687.SH,20010208,,S
600623.SH,20010208,,S
000411.SZ,20010208,,S
000950.SZ,20010208,,S
000556.SZ,20010208,,S
600884.SH,20010208,,S
600703.SH,20010208,,S
600101.SH,20010208,,S
600193.SH,20010208,,S
000504.SZ,20010208,,S
600859.SH,20010208,,S
600745.SH,20010208,,S
600079.SH,20010208,,S
000735.SZ,20010208,,S
000689.SZ,20010208,,S
600221.SH,20010208,,S
600691.SH,20010208,,S
000882.SZ,20010208,,S
600253.SH,20010208,,S
600680.SH,20010208,,S
600097.SH,20010209,,S
000592.SZ,20010209,,S
600674.SH,20010209,,S
600221.SH,20010209,,S
600068.SH,20010209,,S
600670.SH,20010209,,S
000850.SZ,20010209,,S
000505.SZ,20010209,,S
000602.SZ,20010209,,S
000543.SZ,20010209,,S
000613.SZ,20010209,,S
000014.SZ,20010209,,S
600794.SH,20010209,,S
600898.SH,20010209,,S
600220.SH,20010209,,S
000952.SZ,20010209,,S
000633.SZ,20010209,,S
600238.SH,20010209,,S
000588.SZ,20010209,,S
000619.SZ,20010209,,S
000607.SZ,20010209,,S
000822.SZ,20010209,,S
600297.SH,20010209,,S
600083.SH,20010209,,S
000693.SZ,20010209,,S
600107.SH,20010209,,S
000829.SZ,20010209,,S
600711.SH,20010209,,S
000063.SZ,20010209,,S
600399.SH,20010209,,S
000159.SZ,20010212,,S
600898.SH,20010212,,S
600818.SH,20010212,,S
000506.SZ,20010212,,S
000887.SZ,20010212,,S
600800.SH,20010212,,S
600120.SH,20010212,,S
600762.SH,20010212,,S
000961.SZ,20010213,,S
000650.SZ,20010213,,S
600313.SH,20010213,,S
600759.SH,20010213,,S
000806.SZ,20010213,,S
000993.SZ,20010213,,S
600600.SH,20010213,,S
000975.SZ,20010213,,S
000658.SZ,20010213,,S
000876.SZ,20010213,,S
000159.SZ,20010213,,S
000653.SZ,20010213,,S
000736.SZ,20010213,,S
000403.SZ,20010213,,S
600827.SH,20010213,,S
000408.SZ,20010213,,S
000911.SZ,20010213,,S
600726.SH,20010213,,S
600784.SH,20010213,,S
000025.SZ,20010213,,S
600059.SH,20010213,,S
000519.SZ,20010213,,S
000978.SZ,20010213,,S
000065.SZ,20010213,,S
600730.SH,20010213,,S
000887.SZ,20010213,,S
600788.SH,20010213,,S
600695.SH,20010213,,S
000078.SZ,20010213,,S
600743.SH,20010213,,S
000790.SZ,20010213,,S
000502.SZ,20010213,,S
000600.SZ,20010213,,S
000010.SZ,20010213,,S
000411.SZ,20010213,,S
000416.SZ,20010213,,S
600216.SH,20010213,,S
000783.SZ,20010213,,S
600216.SH,20010214,,S
000738.SZ,20010214,,S
000600.SZ,20010214,,S
000837.SZ,20010214,,S
000559.SZ,20010214,,S
600159.SH,20010214,,S
000962.SZ,20010214,,S
600233.SH,20010214,,S
000920.SZ,20010214,,S
000826.SZ,20010214,,S
000557.SZ,20010214,,S
600065.SH,20010214,,S
000863.SZ,20010214,,S
600600.SH,20010214,,S
600695.SH,20010214,,S
000798.SZ,20010214,,S
600857.SH,20010214,,S
600791.SH,20010214,,S
000707.SZ,20010214,,S
600669.SH,20010214,,S
600743.SH,20010214,,S
600260.SH,20010214,,S
600606.SH,20010214,,S
000601.SZ,20010214,,S
600791.SH,20010215,,S
000503.SZ,20010215,,S
000676.SZ,20010215,,S
600766.SH,20010215,,S
600645.SH,20010215,,S
600898.SH,20010215,,S
000546.SZ,20010215,,S
000504.SZ,20010215,,S
000670.SZ,20010215,,S
000693.SZ,20010215,,S
000014.SZ,20010215,,S
600674.SH,20010215,,S
T00018.SH,20010215,,S
600620.SH,20010215,,S
600818.SH,20010215,,S
000695.SZ,20010215,,S
000596.SZ,20010215,,S
600218.SH,20010215,,S
600678.SH,20010215,,S
000150.SZ,20010215,,S
600159.SH,20010215,,S
000821.SZ,20010215,,S
600145.SH,20010215,,S
601607.SH,20010215,,S
600632.SH,20010215,,S
600660.SH,20010215,,S
600659.SH,20010215,,S
600221.SH,20010215,,S
000729.SZ,20010215,,S
000789.SZ,20010215,,S
600629.SH,20010215,,S
000803.SZ,20010215,,S
600600.SH,20010215,,S
000522.SZ,20010215,,S
600726.SH,20010215,,S
600195.SH,20010215,,S
600630.SH,20010215,,S
000600.SZ,20010215,,S
000693.SZ,20010216,,S
600674.SH,20010216,,S
000802.SZ,20010216,,S
000096.SZ,20010216,,S
000571.SZ,20010216,,S
000766.SZ,20010216,,S
600188.SH,20010216,,S
000753.SZ,20010216,,S
600600.SH,20010216,,S
000617.SZ,20010216,,S
600261.SH,20010216,,S
600743.SH,20010216,,S
000769.SZ,20010216,,S
000796.SZ,20010216,,S
600206.SH,20010216,,S
600777.SH,20010216,,S
600785.SH,20010216,,S
000605.SZ,20010216,,S
600222.SH,20010216,,S
000409.SZ,20010216,,S
000536.SZ,20010216,,S
600192.SH,20010216,,S
600698.SH,20010216,,S
000838.SZ,20010216,,S
000038.SZ,20010219,,S
000750.SZ,20010219,,S
000836.SZ,20010219,,S
600823.SH,20010219,,S
600239.SH,20010219,,S
600669.SH,20010219,,S
000985.SZ,20010219,,S
000409.SZ,20010219,,S
600065.SH,20010219,,S
000583.SZ,20010219,,S
600600.SH,20010219,,S
000007.SZ,20010219,,S
600898.SH,20010219,,S
000913.SZ,20010219,,S
600225.SH,20010219,,S
600193.SH,20010219,,S
000779.SZ,20010219,,S
000785.SZ,20010219,,S
600158.SH,20010219,,S
000750.SZ,20010220,,S
600065.SH,20010220,,S
000567.SZ,20010220,,S
000828.SZ,20010220,,S
000810.SZ,20010220,,S
600227.SH,20010220,,S
000692.SZ,20010220,,S
600606.SH,20010220,,S
000504.SZ,20010220,,S
000913.SZ,20010220,,S
000819.SZ,20010220,,S
000028.SZ,20010220,,S
000063.SZ,20010220,,S
000779.SZ,20010220,,S
000892.SZ,20010220,,S
000583.SZ,20010220,,S
000415.SZ,20010220,,S
600256.SH,20010220,,S
600320.SH,20010220,,S
600158.SH,20010220,,S
600614.SH,20010220,,S
600696.SH,20010220,,S
600823.SH,20010220,,S
000606.SZ,20010220,,S
000536.SZ,20010220,,S
600239.SH,20010220,,S
600061.SH,20010220,,S
000858.SZ,20010220,,S
600771.SH,20010220,,S
000547.SZ,20010220,,S
000799.SZ,20010220,,S
000702.SZ,20010220,,S
600112.SH,20010220,,S
600878.SH,20010220,,S
000931.SZ,20010220,,S
600225.SH,20010220,,S
000034.SZ,20010220,,S
000038.SZ,20010220,,S
000836.SZ,20010220,,S
600210.SH,20010220,,S
600600.SH,20010220,,S
600779.SH,20010220,,S
000522.SZ,20010220,,S
000669.SZ,20010220,,S
000616.SZ,20010220,,S
600669.SH,20010220,,S
000007.SZ,20010220,,S
600868.SH,20010220,,S
000590.SZ,20010220,,S
000035.SZ,20010220,,S
600193.SH,20010220,,S
600052.SH,20010220,,S
600715.SH,20010220,,S
600743.SH,20010220,,S
000985.SZ,20010220,,S
600656.SH,20010220,,S
000675.SZ,20010220,,S
000598.SZ,20010220,,S
000009.SZ,20010220,,S
000990.SZ,20010220,,S
000817.SZ,20010220,,S
600116.SH,20010220,,S
000852.SZ,20010220,,S
600835.SH,20010220,,S
000504.SZ,20010221,,S
000034.SZ,20010221,,S
000669.SZ,20010221,,S
600252.SH,20010221,,S
000799.SZ,20010221,,S
000915.SZ,20010221,,S
600358.SH,20010221,,S
600716.SH,20010221,,S
000522.SZ,20010221,,S
000014.SZ,20010221,,S
600715.SH,20010221,,S
600656.SH,20010221,,S
600803.SH,20010221,,S
600815.SH,20010221,,S
000590.SZ,20010221,,S
