ts_code,trade_date,name,pct_change,close,change,open,high,low,pre_close,vol_ratio,turn_over,swing,vol,amount,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,interval_3,interval_6
000767.SZ,20241129,晋控电力,0.0,2.65,0.0,2.65,2.68,2.62,2.65,0.83,0.93,2.26,270883.0,7187.42,124980.0,145903.0,30.77,29.12,0.0,火力发电,山西,77.17,81.54,2.65,-1.72,2304.0,0.0,1.15,,
000778.SZ,20241129,新兴铸管,0.0,3.89,0.0,3.89,3.92,3.86,3.89,1.0,1.01,1.54,395142.0,15396.14,190218.0,204924.0,39.9,38.96,24.08,钢加工,河北,151.57,155.21,3.9,-1.72,2745.0,0.0,0.78,,
000791.SZ,20241129,甘肃能源,0.0,6.11,0.0,6.11,6.15,6.02,6.11,0.84,0.94,2.13,150408.0,9176.92,79823.0,70585.0,16.01,16.01,11.85,水力发电,甘肃,97.79,97.79,6.1,-1.72,2535.0,0.0,1.5,,
000813.SZ,20241129,德展健康,0.0,3.19,0.0,3.18,3.23,3.14,3.19,0.65,2.69,2.82,581402.0,18504.58,310445.0,270957.0,21.65,21.65,640.29,化学制药,新疆,69.05,69.06,3.18,-1.72,3281.0,0.0,1.59,,
000816.SZ,20241129,智慧农业,0.0,2.76,0.0,2.76,2.77,2.71,2.76,1.02,2.56,2.17,367348.0,10078.42,197957.0,169391.0,14.47,14.37,95.98,农用机械,江苏,39.65,39.94,2.74,-1.72,2632.0,0.0,1.85,,
000839.SZ,20241129,中信国安,0.0,3.51,0.0,3.47,3.53,3.38,3.51,1.07,2.59,4.27,1014420.0,35098.36,573782.0,440638.0,39.2,39.2,68.86,综合类,北京,137.59,137.59,3.46,-1.72,3566.0,0.0,3.85,,
000863.SZ,20241129,三湘印象,0.0,3.9,0.0,3.89,3.95,3.84,3.9,0.96,2.66,2.82,309006.0,12018.33,164427.0,144579.0,11.81,11.64,52.91,区域地产,上海,45.38,46.05,3.89,-1.72,2423.0,0.0,1.56,,
000886.SZ,20241129,海南高速,0.0,6.48,0.0,6.35,6.6,6.35,6.48,1.45,5.45,3.86,532927.0,34491.9,271873.0,261054.0,9.89,9.78,120.18,区域地产,海南,63.36,64.08,6.47,-1.72,3537.0,0.0,2.05,,
000899.SZ,20241129,赣能股份,0.0,8.54,0.0,8.51,8.6,8.45,8.54,0.9,0.83,1.76,81017.0,6918.73,46155.0,34862.0,9.76,9.76,9.78,火力发电,江西,83.32,83.32,8.54,-1.72,1938.0,0.0,1.07,,
002004.SZ,20241129,华邦健康,0.0,4.71,0.0,4.69,4.74,4.66,4.71,1.25,1.1,1.7,207524.0,9770.15,90939.0,116585.0,19.8,18.82,15.47,农药化肥,重庆,88.65,93.25,4.71,-1.72,2604.0,0.0,1.07,,
002005.SZ,20241129,ST德豪,0.0,1.75,0.0,1.75,1.77,1.72,1.75,0.85,0.87,2.86,152130.0,2660.51,82937.0,69193.0,17.52,17.52,0.0,家用电器,安徽,30.67,30.67,1.75,-1.72,498.0,0.0,1.74,,
002065.SZ,20241129,东华软件,0.0,7.72,0.0,7.71,7.86,7.5,7.72,0.76,5.08,4.66,1478130.0,113382.91,740629.0,737501.0,32.05,29.08,37.88,软件服务,北京,224.49,247.46,7.67,-1.72,4705.0,0.0,2.93,,
002102.SZ,20241129,能特科技,0.0,2.73,0.0,2.72,2.74,2.67,2.73,0.87,1.37,2.56,319324.0,8656.5,182703.0,136621.0,26.34,23.31,44.85,化学制药,湖北,63.64,71.9,2.71,-1.72,2237.0,0.0,2.25,,
002112.SZ,20241129,三变科技,0.0,11.07,0.0,11.07,11.18,10.83,11.07,0.85,3.85,3.16,100861.0,11094.95,61214.0,39647.0,2.62,2.62,27.72,电气设备,浙江,29.01,29.01,11.0,-1.72,2021.0,0.0,2.22,,
002132.SZ,20241129,恒星科技,0.0,2.9,0.0,2.89,2.91,2.86,2.9,0.75,1.3,1.72,181637.0,5250.24,102747.0,78890.0,14.02,13.99,163.79,钢加工,河南,40.58,40.64,2.89,-1.72,1701.0,0.0,1.4,,
002146.SZ,20241129,荣盛发展,0.0,2.03,0.0,2.01,2.05,1.97,2.03,0.88,4.98,3.94,1943237.0,39066.33,1082627.0,860610.0,43.48,39.0,0.0,全国地产,河北,79.18,88.27,2.01,-1.72,4066.0,0.0,3.05,,
002183.SZ,20241129,怡 亚 通,0.0,5.11,0.0,5.1,5.19,5.01,5.11,0.97,3.51,3.52,912653.0,46668.07,464626.0,448027.0,25.97,25.97,162.45,仓储物流,深圳,132.71,132.71,5.11,-1.72,4323.0,0.0,2.0,,
002218.SZ,20241129,拓日新能,0.0,3.75,0.0,3.74,3.76,3.66,3.75,0.97,1.38,2.67,192838.0,7177.26,100596.0,92242.0,14.13,13.92,128.32,新型电力,深圳,52.21,52.99,3.72,-1.72,2336.0,0.0,2.46,,
002277.SZ,20241129,友阿股份,0.0,3.35,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94,13.94,30.63,百货,湖南,46.7,46.7,3.35,-1.72,0.0,0.0,0.0,,
002297.SZ,20241129,博云新材,0.0,7.18,0.0,7.15,7.22,7.07,7.18,0.89,1.86,2.09,106331.0,7609.76,59867.0,46464.0,5.73,5.73,0.0,航空,湖南,41.15,41.15,7.16,-1.72,2088.0,0.0,1.56,,
002306.SZ,20241129,中科云网,0.0,3.89,0.0,3.92,3.99,3.81,3.89,0.72,7.28,4.63,592196.0,22954.53,315130.0,277066.0,8.7,8.13,0.0,酒店餐饮,北京,31.63,33.83,3.88,-1.72,3669.0,0.0,2.1,,
002309.SZ,20241129,*ST中利,0.0,2.44,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,8.68,0.0,电气设备,江苏,21.17,21.27,2.44,-1.72,0.0,0.0,0.0,,
002324.SZ,20241129,普利特,0.0,9.89,0.0,9.93,10.02,9.68,9.89,0.32,2.79,3.44,215919.0,21330.04,107385.0,108534.0,11.14,7.75,39.51,塑料,上海,76.67,110.18,9.88,-1.72,3287.0,0.0,2.17,,
002412.SZ,20241129,汉森制药,0.0,6.48,0.0,6.44,6.53,6.43,6.48,1.18,2.26,1.54,112761.0,7319.81,60479.0,52282.0,5.03,4.98,18.7,中成药,湖南,32.26,32.61,6.49,-1.72,2144.0,0.0,0.78,,
002418.SZ,20241129,康盛股份,0.0,2.67,0.0,2.66,2.72,2.56,2.67,1.2,4.6,5.99,523116.0,13747.0,267949.0,255167.0,11.36,11.36,0.0,家用电器,浙江,30.34,30.34,2.63,-1.72,2432.0,0.0,4.3,,
002420.SZ,20241129,毅昌科技,0.0,5.98,0.0,5.98,6.02,5.88,5.98,0.96,1.81,2.34,72306.0,4308.95,41988.0,30318.0,4.14,4.0,25.94,家用电器,广东,23.94,24.78,5.96,-1.72,1611.0,0.0,1.7,,
002425.SZ,20241129,ST凯文,0.0,2.42,0.0,2.41,2.45,2.37,2.42,0.97,5.4,3.31,516057.0,12419.92,288864.0,227193.0,9.57,9.56,0.0,互联网,广东,23.14,23.15,2.41,-1.72,1772.0,0.0,2.11,,
002493.SZ,20241129,荣盛石化,0.0,9.54,0.0,9.51,9.62,9.5,9.54,0.76,0.19,1.26,177676.0,16994.42,94168.0,83508.0,101.26,94.98,82.64,化纤,浙江,906.14,965.98,9.56,-1.72,3320.0,0.0,0.42,,
002523.SZ,20241129,天桥起重,0.0,3.12,0.0,3.13,3.14,3.04,3.12,0.95,3.29,3.21,464907.0,14388.08,246981.0,217926.0,14.17,14.12,188.15,专用机械,湖南,44.04,44.2,3.09,-1.72,2698.0,0.0,2.63,,
002551.SZ,20241129,尚荣医疗,0.0,3.38,0.0,3.38,3.41,3.32,3.38,0.9,2.71,2.66,165128.0,5557.8,93007.0,72121.0,8.45,6.1,145.42,医疗保健,深圳,20.63,28.56,3.37,-1.72,1962.0,0.0,1.81,,
002620.SZ,20241129,瑞和股份,0.0,3.86,0.0,3.82,3.95,3.8,3.86,1.31,4.21,3.89,132503.0,5125.38,66928.0,65575.0,3.77,3.15,0.0,装修装饰,深圳,12.16,14.57,3.87,-1.72,1793.0,0.0,1.58,,
002656.SZ,20241129,ST摩登,0.0,1.32,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,6.09,0.0,服饰,广东,8.04,9.41,1.32,-1.72,0.0,0.0,0.0,,
002716.SZ,20241129,湖南白银,0.0,3.64,0.0,3.61,3.65,3.55,3.64,0.43,3.72,2.75,822001.0,29677.11,426128.0,395873.0,28.23,22.1,62.43,小金属,湖南,80.46,102.76,3.61,-1.72,3636.0,0.0,2.54,,
002780.SZ,20241129,三夫户外,0.0,13.68,0.0,13.62,14.38,13.33,13.68,0.72,7.56,7.68,98788.0,13621.14,52833.0,45955.0,1.58,1.31,188.84,服饰,北京,17.87,21.56,13.79,-1.72,2679.0,0.0,2.63,,
002806.SZ,20241129,华锋股份,0.0,13.12,0.0,13.0,13.27,12.83,13.12,0.64,5.15,3.35,80987.0,10552.14,36507.0,44480.0,1.96,1.57,366.58,汽车配件,广东,20.65,25.68,13.03,-1.72,2463.0,0.0,2.26,,
300011.SZ,20241129,鼎汉技术,0.0,8.31,0.0,8.3,8.38,8.1,8.31,0.81,4.01,3.37,201066.0,16600.3,103771.0,97295.0,5.59,5.02,221.51,运输设备,北京,41.69,46.42,8.26,-1.72,2844.0,0.0,2.59,,
300091.SZ,20241129,金通灵,0.0,2.88,0.0,2.86,2.96,2.77,2.88,1.36,4.2,6.6,561219.0,15979.99,307350.0,253869.0,14.89,13.35,0.0,机械基件,江苏,38.45,42.89,2.85,-1.72,2786.0,0.0,3.97,,
300135.SZ,20241129,宝利国际,0.0,4.9,0.0,4.84,4.99,4.7,4.9,0.72,7.4,5.92,681869.0,33033.55,364784.0,317085.0,9.22,9.22,485.6,石油加工,江苏,45.16,45.16,4.84,-1.72,3829.0,0.0,4.26,,
300152.SZ,20241129,新动力,0.0,6.51,0.0,6.43,6.75,6.18,6.51,1.01,13.33,8.76,949876.0,60979.91,530441.0,419435.0,7.13,7.13,0.0,环境保护,河北,46.38,46.4,6.42,-1.72,4405.0,0.0,5.34,,
300158.SZ,20241129,振东制药,0.0,5.01,0.0,5.02,5.05,4.93,5.01,1.07,2.41,2.4,241791.0,12094.86,126417.0,115374.0,10.05,10.02,94.15,化学制药,山西,50.18,50.37,5.0,-1.72,2334.0,0.0,1.62,,
300163.SZ,20241129,ST先锋,0.0,2.38,0.0,2.38,2.46,2.35,2.38,1.13,5.03,4.62,209285.0,5014.78,115772.0,93513.0,4.74,4.16,0.0,家居用品,浙江,9.9,11.28,2.4,-1.72,1088.0,0.0,1.28,,
300165.SZ,20241129,天瑞仪器,0.0,3.94,0.0,3.94,3.97,3.82,3.94,0.96,4.52,3.81,190272.0,7430.2,105964.0,84308.0,4.96,4.21,0.0,电器仪表,江苏,16.57,19.52,3.91,-1.72,2312.0,0.0,3.14,,
300199.SZ,20241129,翰宇药业,0.0,11.95,0.0,11.91,12.14,11.73,11.95,0.94,4.03,3.43,284395.0,33969.45,147373.0,137022.0,8.83,7.06,0.0,化学制药,深圳,84.4,105.55,11.94,-1.72,3324.0,0.0,1.88,,
300317.SZ,20241129,珈伟新能,0.0,4.46,0.0,4.41,4.57,4.38,4.46,0.79,3.92,4.26,324964.0,14505.87,172371.0,152593.0,8.3,8.29,0.0,电气设备,深圳,36.97,37.03,4.46,-1.72,2832.0,0.0,1.83,,
300425.SZ,20241129,中建环能,0.0,5.64,0.0,5.62,5.7,5.54,5.64,1.04,2.32,2.84,157712.0,8884.1,87735.0,69977.0,6.82,6.79,123.26,环境保护,四川,38.28,38.48,5.63,-1.72,2202.0,0.0,1.81,,
300432.SZ,20241129,富临精工,0.0,15.71,0.0,15.6,16.14,15.0,15.71,1.0,4.01,7.26,483817.0,75623.74,240594.0,243223.0,12.21,12.05,46.32,汽车配件,四川,189.35,191.86,15.63,-1.72,4221.0,0.0,4.73,,
300459.SZ,20241129,汤姆猫,0.0,7.13,0.0,6.97,7.5,6.6,7.13,0.95,28.52,12.62,9034718.0,630842.62,4764087.0,4270631.0,35.16,31.68,225.13,互联网,浙江,225.87,250.68,6.98,-1.72,4755.0,0.01,8.03,,
300505.SZ,20241129,川金诺,0.0,16.8,0.0,16.52,17.0,16.26,16.8,0.83,12.47,4.4,271021.0,45080.44,155665.0,115356.0,2.75,2.17,31.36,农药化肥,云南,36.52,46.18,16.63,-1.72,4033.0,0.0,3.32,,
300658.SZ,20241129,延江股份,0.0,5.9,0.0,5.92,5.96,5.81,5.9,1.2,5.15,2.54,116043.0,6849.73,59539.0,56504.0,3.33,2.25,44.33,纺织,福建,13.3,19.63,5.9,-1.72,1741.0,0.0,1.55,,
301526.SZ,20241129,国际复材,0.0,4.09,0.0,4.06,4.1,3.97,4.09,1.11,6.03,3.18,351398.0,14229.99,181406.0,169992.0,37.71,5.83,0.0,玻璃,重庆,23.84,154.23,4.05,-1.72,2923.0,0.0,3.02,,
301617.SZ,20241129,博苑股份,0.0,27.76,0.0,0.0,0.0,0.0,27.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,化工原料,山东,0.0,0.0,27.76,-1.72,0.0,0.0,0.0,,
600017.SH,20241129,日照港,0.0,3.26,0.0,3.24,3.3,3.23,3.26,1.04,1.61,2.15,495964.0,16153.33,255200.0,240764.0,30.76,30.76,11.84,港口,山东,100.27,100.27,3.26,-0.93,2854.0,0.0,0.93,,
600019.SH,20241129,宝钢股份,0.0,6.62,0.0,6.64,6.74,6.61,6.62,1.2,0.32,1.96,701808.0,46786.25,345806.0,356002.0,219.85,218.58,18.56,普钢,上海,1446.99,1455.42,6.67,-0.93,4074.0,0.0,0.15,,
600022.SH,20241129,山东钢铁,0.0,1.48,0.0,1.48,1.5,1.45,1.48,1.11,0.91,3.38,976212.0,14412.93,428799.0,547413.0,106.99,106.99,0.0,普钢,山东,158.34,158.34,1.48,-0.93,3177.0,0.0,2.07,,
600023.SH,20241129,浙能电力,0.0,5.39,0.0,5.38,5.44,5.38,5.39,1.08,0.39,1.11,524860.0,28375.02,248724.0,276136.0,134.09,134.09,8.09,火力发电,浙江,722.73,722.73,5.41,-0.93,3535.0,0.0,0.19,,
600027.SH,20241129,华电国际,0.0,5.27,0.0,5.27,5.32,5.25,5.27,1.08,0.55,1.33,472179.0,24926.71,242666.0,229512.0,102.28,85.1,7.84,火力发电,山东,448.49,448.49,5.28,-0.93,3746.0,0.0,0.38,,
600067.SH,20241129,冠城新材,0.0,3.08,0.0,3.09,3.12,2.99,3.08,0.79,1.75,4.22,243163.0,7428.32,130765.0,112398.0,13.92,13.92,0.0,电气设备,福建,42.86,42.86,3.05,-0.93,1753.0,0.0,3.01,,
600127.SH,20241129,金健米业,0.0,7.1,0.0,7.05,7.12,6.95,7.1,0.7,2.94,2.39,188725.0,13319.48,110372.0,78353.0,6.42,6.42,5264.98,农业综合,湖南,45.57,45.57,7.06,-0.93,2357.0,0.0,2.16,,
600136.SH,20241129,ST明诚,0.0,2.07,0.0,2.07,2.09,2.03,2.07,0.62,0.53,2.9,102809.0,2115.32,60869.0,41940.0,20.41,19.43,0.0,影视音像,湖北,40.22,42.25,2.06,-0.93,629.0,0.0,1.97,,
600157.SH,20241129,永泰能源,0.0,1.58,0.0,1.56,1.6,1.54,1.58,0.91,3.49,3.8,7747205.0,121453.53,3655018.0,4092186.0,222.18,222.18,17.98,火力发电,山西,351.04,351.04,1.57,-0.93,4706.0,0.0,2.6,,
600159.SH,20241129,大龙地产,0.0,2.83,0.0,2.82,2.87,2.76,2.83,0.9,3.0,3.89,249306.0,7014.22,129303.0,120003.0,8.3,8.3,0.0,区域地产,北京,23.49,23.49,2.81,-0.93,1999.0,0.0,2.54,,
600163.SH,20241129,中闽能源,0.0,6.4,0.0,6.39,6.48,6.3,6.4,0.74,0.92,2.81,175658.0,11231.56,82225.0,93433.0,19.03,19.03,22.33,新型电力,福建,121.79,121.79,6.39,-0.93,2417.0,0.0,1.59,,
600168.SH,20241129,武汉控股,0.0,4.9,0.0,4.87,4.93,4.81,4.9,0.79,1.22,2.45,121203.0,5917.97,72712.0,48491.0,9.93,9.93,50.23,水务,湖北,48.68,48.68,4.88,-0.93,1558.0,0.0,1.87,,
600183.SH,20241129,生益科技,0.0,21.06,0.0,21.01,21.37,20.88,21.06,1.25,0.97,2.33,230064.0,48542.53,123930.0,106134.0,24.29,23.71,27.96,元器件,广东,499.4,511.63,21.1,-0.93,4326.0,0.0,0.86,,
600193.SH,20241129,创兴资源,0.0,4.21,0.0,4.16,4.39,4.12,4.21,0.73,8.58,6.41,364771.0,15417.18,190641.0,174130.0,4.25,4.25,0.0,装修装饰,上海,17.91,17.91,4.23,-0.93,2941.0,0.0,2.18,,
600226.SH,20241129,亨通股份,0.0,2.37,0.0,2.37,2.39,2.35,2.37,0.94,0.76,1.69,232684.0,5512.41,111190.0,121494.0,30.59,30.59,29.02,供气供热,浙江,72.5,72.5,2.37,-0.93,1483.0,0.0,0.85,,
600227.SH,20241129,赤天化,0.0,2.42,0.0,2.42,2.43,2.36,2.42,0.96,2.49,2.89,318167.0,7630.73,170849.0,147318.0,16.89,12.78,0.0,农药化肥,贵州,30.92,40.87,2.4,-0.93,2186.0,0.0,2.54,,
600236.SH,20241129,桂冠电力,0.0,6.11,0.0,6.11,6.16,6.11,6.11,0.84,0.15,0.82,115770.0,7097.87,69232.0,46538.0,78.82,78.82,16.69,水力发电,广西,481.61,481.61,6.13,-0.93,1992.0,0.0,0.0,,
600255.SH,20241129,鑫科材料,0.0,2.34,0.0,2.33,2.34,2.26,2.34,0.91,2.76,3.42,497696.0,11507.95,276108.0,221588.0,18.06,18.06,79.63,小金属,安徽,42.26,42.26,2.31,-0.93,2498.0,0.0,3.54,,
600289.SH,20241129,*ST信通,0.0,1.79,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31,5.66,29.46,软件服务,黑龙江,10.13,11.3,1.79,-0.93,1.0,0.0,0.0,,
600339.SH,20241129,中油工程,0.0,3.68,0.0,3.69,3.72,3.64,3.68,0.88,0.68,2.17,382335.0,14092.14,187377.0,194958.0,55.83,55.83,24.37,石油开采,新疆,205.46,205.46,3.69,-0.93,3050.0,0.0,1.1,,
600387.SH,20241129,*ST海越,0.0,3.16,0.0,3.14,3.17,3.09,3.16,0.77,0.93,2.53,37433.0,1174.77,18313.0,19120.0,4.68,4.04,508.57,石油贸易,浙江,12.77,14.79,3.14,-0.93,428.0,0.0,2.27,,
600507.SH,20241129,方大特钢,0.0,4.23,0.0,4.23,4.37,4.22,4.23,1.1,0.93,3.55,214932.0,9153.35,105102.0,109830.0,23.13,23.13,38.83,特种钢,江西,97.85,97.85,4.26,-0.93,2295.0,0.0,0.24,,
600510.SH,20241129,黑牡丹,0.0,5.2,0.0,5.17,5.25,5.08,5.2,0.75,1.9,3.27,196267.0,10174.45,98253.0,98014.0,10.32,10.32,50.71,全国地产,江苏,53.67,53.67,5.18,-0.93,2042.0,0.0,2.36,,
600512.SH,20241129,腾达建设,0.0,2.46,0.0,2.46,2.48,2.43,2.46,1.01,1.44,2.03,228169.0,5611.04,111887.0,116282.0,15.99,15.87,18.89,建筑工程,浙江,39.05,39.33,2.46,-0.93,1399.0,0.0,1.23,,
600518.SH,20241129,康美药业,0.0,2.42,0.0,2.42,2.47,2.36,2.42,1.02,3.5,4.55,4767151.0,114335.27,2587953.0,2179198.0,138.64,136.13,5017.03,中成药,广东,329.43,335.51,2.4,-0.93,4619.0,0.0,2.54,,
600530.SH,20241129,交大昂立,0.0,3.5,0.0,3.49,3.54,3.4,3.5,1.07,1.37,4.0,106526.0,3707.19,55215.0,51311.0,7.75,7.75,301.93,医疗保健,上海,27.12,27.12,3.48,-0.93,1638.0,0.0,2.94,,
600533.SH,20241129,栖霞建设,0.0,2.62,0.0,2.59,2.67,2.55,2.62,1.06,2.0,4.58,210223.0,5475.84,105566.0,104657.0,10.5,10.5,0.0,区域地产,江苏,27.51,27.51,2.6,-0.93,1832.0,0.0,2.75,,
600581.SH,20241129,八一钢铁,0.0,3.29,0.0,3.3,3.32,3.24,3.29,0.84,1.25,2.43,190958.0,6270.88,103319.0,87639.0,15.39,15.33,0.0,普钢,新疆,50.43,50.62,3.28,-0.93,1739.0,0.0,1.54,,
600622.SH,20241129,光大嘉宝,0.0,3.86,0.0,3.85,3.96,3.73,3.86,1.2,6.95,5.96,1042375.0,39995.89,547631.0,494744.0,15.0,15.0,0.0,区域地产,上海,57.89,57.89,3.84,-0.93,4094.0,0.0,3.49,,
600653.SH,20241129,申华控股,0.0,2.16,0.0,2.14,2.19,2.1,2.16,1.01,3.23,4.17,628331.0,13460.18,328514.0,299817.0,19.46,19.46,0.0,汽车服务,辽宁,42.04,42.04,2.14,-0.93,3212.0,0.0,2.86,,
600673.SH,20241129,东阳光,0.0,8.3,0.0,8.29,8.35,8.13,8.3,1.52,0.82,2.65,244918.0,20175.9,108496.0,136422.0,30.14,30.02,60.04,综合类,广东,249.13,250.15,8.24,-0.93,3638.0,0.0,2.09,,
600708.SH,20241129,光明地产,0.0,3.84,0.0,3.76,3.9,3.69,3.84,0.54,3.04,5.47,675450.0,25762.21,342180.0,333270.0,22.29,22.25,0.0,全国地产,上海,85.45,85.58,3.81,-0.93,3133.0,0.0,4.07,,
600716.SH,20241129,凤凰股份,0.0,3.82,0.0,3.85,3.95,3.74,3.82,1.47,4.62,5.5,432678.0,16551.6,219335.0,213342.0,9.36,9.36,0.0,区域地产,江苏,35.76,35.76,3.83,-0.93,2900.0,0.0,2.14,,
600726.SH,20241129,华电能源,0.0,2.31,0.0,2.3,2.33,2.28,2.31,0.96,0.9,2.16,248354.0,5730.04,120065.0,128289.0,79.07,27.47,30.26,火力发电,黑龙江,63.46,182.66,2.31,-0.93,1704.0,0.0,1.32,,
600731.SH,20241129,湖南海利,0.0,6.24,0.0,6.23,6.29,6.18,6.24,0.64,1.87,1.76,104344.0,6510.27,57824.0,46520.0,5.59,5.58,13.03,农药化肥,湖南,34.82,34.87,6.24,-0.93,2153.0,0.0,0.97,,
600744.SH,20241129,华银电力,0.0,3.4,0.0,3.39,3.44,3.35,3.4,0.72,1.59,2.65,323591.0,10973.38,180698.0,142893.0,20.31,20.31,153.19,火力发电,湖南,69.06,69.06,3.39,-0.93,2483.0,0.0,1.49,,
600751.SH,20241129,海航科技,0.0,2.78,0.0,2.79,2.81,2.74,2.78,1.01,1.32,2.52,340195.0,9451.8,169037.0,171158.0,28.99,25.73,54.13,水运,天津,71.53,80.6,2.78,-0.93,2629.0,0.0,1.46,,
600758.SH,20241129,辽宁能源,0.0,3.56,0.0,3.56,3.58,3.51,3.56,1.0,1.0,1.97,132223.0,4695.8,61688.0,70535.0,13.22,13.21,59.06,煤炭开采,辽宁,47.02,47.06,3.55,-0.93,1760.0,0.0,1.42,,
600790.SH,20241129,轻纺城,0.0,4.01,0.0,4.0,4.04,3.97,4.01,0.86,1.16,1.75,170298.0,6816.98,88939.0,81359.0,14.66,14.66,19.96,商品城,浙江,58.78,58.78,4.0,-0.93,1864.0,0.0,1.01,,
600807.SH,20241129,济南高新,0.0,4.06,0.0,4.06,4.09,3.95,4.06,0.94,3.02,3.45,237520.0,9567.94,132633.0,104887.0,8.85,7.87,0.0,医疗保健,山东,31.95,35.92,4.03,-0.93,2675.0,0.0,2.78,,
600831.SH,20241129,ST广网,0.0,2.72,0.0,2.71,2.77,2.67,2.72,1.06,1.64,3.68,116575.0,3174.02,72571.0,44004.0,7.11,7.11,0.0,影视音像,陕西,19.34,19.34,2.72,-0.93,772.0,0.0,1.87,,
600835.SH,20241129,上海机电,0.0,18.59,0.0,18.38,18.99,17.7,18.59,0.87,3.54,6.94,285404.0,52236.14,139916.0,145488.0,10.23,8.07,19.58,运输设备,上海,149.93,190.13,18.3,-0.93,4122.0,0.0,5.03,,
600863.SH,20241129,内蒙华电,0.0,4.24,0.0,4.24,4.26,4.23,4.24,0.98,0.82,0.71,535127.0,22730.41,251416.0,283711.0,65.27,65.27,8.41,火力发电,内蒙,276.74,276.74,4.25,-0.93,3258.0,0.0,0.24,,
600868.SH,20241129,梅雁吉祥,0.0,2.37,0.0,2.37,2.38,2.32,2.37,0.98,1.66,2.53,315142.0,7404.79,180801.0,134341.0,18.98,18.98,290.21,水力发电,广东,44.99,44.99,2.35,-0.93,1779.0,0.0,2.16,,
600876.SH,20241129,凯盛新能,0.0,10.59,0.0,10.54,10.64,10.47,10.59,1.1,0.9,1.61,35625.0,3763.58,19743.0,15882.0,6.46,3.96,0.0,玻璃,河南,41.9,41.9,10.56,-0.93,1370.0,0.0,1.15,,
600969.SH,20241129,郴电国际,0.0,7.09,0.0,7.09,7.14,7.0,7.09,0.51,2.57,1.97,95091.0,6731.31,53960.0,41131.0,3.7,3.7,32.55,水力发电,湖南,26.24,26.24,7.08,-0.93,1949.0,0.0,1.29,,
601002.SH,20241129,晋亿实业,0.0,4.44,0.0,4.46,4.5,4.39,4.44,1.4,1.53,2.48,145749.0,6481.66,69949.0,75800.0,9.54,9.54,39.01,机械基件,浙江,42.38,42.38,4.45,-0.93,2078.0,0.0,1.14,,
601005.SH,20241129,重庆钢铁,0.0,1.49,0.0,1.49,1.51,1.45,1.49,0.91,1.64,4.03,1376954.0,20394.48,737402.0,639552.0,89.19,83.8,0.0,普钢,重庆,124.87,124.95,1.48,-0.93,3275.0,0.0,2.76,,
601006.SH,20241129,大秦铁路,0.0,6.81,0.0,6.82,6.85,6.77,6.81,1.12,0.37,1.17,684191.0,46659.42,317865.0,366326.0,182.58,182.58,10.84,铁路,山西,1243.38,1243.38,6.82,-0.93,4110.0,0.0,0.59,,
601015.SH,20241129,陕西黑猫,0.0,3.45,0.0,3.44,3.47,3.37,3.45,1.02,0.84,2.9,171883.0,5898.43,81699.0,90184.0,20.42,20.42,0.0,焦炭加工,陕西,70.47,70.47,3.43,-0.93,2372.0,0.0,2.37,,
601016.SH,20241129,节能风电,0.0,3.19,0.0,3.19,3.21,3.17,3.19,0.91,0.92,1.25,550147.0,17558.07,281517.0,268630.0,64.74,59.6,13.12,新型电力,北京,190.11,206.51,3.19,-0.93,3332.0,0.0,0.63,,
601096.SH,20241129,宏盛华源,0.0,4.47,0.0,4.47,4.5,4.4,4.47,1.02,3.33,2.24,222490.0,9915.59,104398.0,118092.0,26.75,6.69,50.24,钢加工,山东,29.89,119.58,4.46,-0.93,2845.0,0.0,1.59,,
601333.SH,20241129,广深铁路,0.0,3.38,0.0,3.38,3.42,3.37,3.38,0.76,0.8,1.48,452278.0,15342.65,189121.0,263157.0,70.84,56.52,14.85,铁路,深圳,191.05,191.05,3.39,-0.93,2816.0,0.0,0.3,,
601588.SH,20241129,北辰实业,0.0,1.98,0.0,1.98,1.99,1.94,1.98,0.91,1.4,2.53,371782.0,7321.93,183773.0,188009.0,33.67,26.6,0.0,区域地产,北京,52.67,52.67,1.97,-0.93,1849.0,0.0,2.06,,
601599.SH,20241129,浙文影业,0.0,3.97,0.0,3.96,4.03,3.88,3.97,0.57,3.78,3.78,438716.0,17302.45,230936.0,207780.0,11.61,11.61,25.31,纺织,浙江,46.07,46.07,3.94,-0.93,3100.0,0.0,2.32,,
601600.SH,20241129,中国铝业,0.0,7.52,0.0,7.51,7.61,7.4,7.52,1.13,0.88,2.79,1157120.0,86933.01,580963.0,576157.0,171.56,131.23,10.73,铝,北京,986.86,993.58,7.51,-0.93,4463.0,0.0,1.62,,
