ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price,imp_dg,create_time
600519.SH,贵州茅台,20241123,食品饮料行业研究：政策催化预期改善，重视底部配置机会,非个股,一般报告,国金证券,"刘宸倩,叶韬,陈宇君",2025Q4,19260000.0,,,9500000.0,75.625,,,,,无,,,,2024-11-25 18:07:48
300525.SZ,博思软件,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"杨泽原,丁奇,潘儒琛",2026Q4,356100.0,,,59800.0,0.79,,,16.0,,买入,,23.0,,2024-11-25 18:07:48
300223.SZ,北京君正,20241123,利基型存储深度报告：供需拐点已至，国产厂商百花齐放,非个股,一般报告,民生证券,"方竞,张文雨",2025Q4,524800.0,,,59800.0,1.24,,,4.77,,推荐,,,,2024-11-25 18:07:48
600519.SH,贵州茅台,20241123,食品饮料行业研究：政策催化预期改善，重视底部配置机会,非个股,一般报告,国金证券,"刘宸倩,叶韬,陈宇君",2024Q4,17510000.0,,,8610000.0,68.54,,,,,无,,,,2024-11-25 18:07:48
300525.SZ,博思软件,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"杨泽原,丁奇,潘儒琛",2025Q4,298000.0,,,49000.0,0.65,,,15.0,,买入,,23.0,,2024-11-25 18:07:48
300525.SZ,博思软件,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"杨泽原,丁奇,潘儒琛",2024Q4,234700.0,,,39400.0,0.52,,,13.8,,买入,,23.0,,2024-11-25 18:07:48
001227.SZ,兰州银行,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,彭博,林楠,李鑫",2026Q4,812600.0,,,200300.0,0.35,,,,,无,,,,2024-11-25 18:07:48
001227.SZ,兰州银行,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,彭博,林楠,李鑫",2025Q4,786900.0,,,191800.0,0.34,,,,,无,,,,2024-11-25 18:07:48
001227.SZ,兰州银行,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"肖斐斐,彭博,林楠,李鑫",2024Q4,777200.0,,,187300.0,0.33,,,,,无,,,,2024-11-25 18:07:48
603606.SH,东方电缆,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"华鹏伟,林劼",2026Q4,1482600.0,,,237300.0,3.45,,,22.2,,买入,,66.0,,2024-11-25 18:07:48
603606.SH,东方电缆,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"华鹏伟,林劼",2025Q4,1227200.0,,,181400.0,2.64,,,20.7,,买入,,66.0,,2024-11-25 18:07:48
603606.SH,东方电缆,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"华鹏伟,林劼",2024Q4,930200.0,,,125300.0,1.82,,,17.3,,买入,,66.0,,2024-11-25 18:07:48
603119.SH,浙江荣泰,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"吴威辰,刘易,柯迈,汪浩,於学鑫",2026Q4,212700.0,,,46100.0,1.27,,,18.0,,买入,,24.0,,2024-11-25 18:07:48
603119.SH,浙江荣泰,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"吴威辰,刘易,柯迈,汪浩,於学鑫",2025Q4,163600.0,,,35000.0,0.96,,,16.1,,买入,,24.0,,2024-11-25 18:07:48
603119.SH,浙江荣泰,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"吴威辰,刘易,柯迈,汪浩,於学鑫",2024Q4,114300.0,,,24600.0,0.68,,,13.2,,买入,,24.0,,2024-11-25 18:07:48
300432.SZ,富临精工,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"吴威辰,汪浩,柯迈,於学鑫",2026Q4,1549800.0,,,147600.0,1.21,,,21.3,,买入,,21.0,,2024-11-25 18:07:48
300432.SZ,富临精工,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"吴威辰,汪浩,柯迈,於学鑫",2025Q4,1245900.0,,,104300.0,0.85,,,18.7,,买入,,21.0,,2024-11-25 18:07:48
300432.SZ,富临精工,20241123,中信证券每日盈利预测,非个股,一般报告,中信证券,"吴威辰,汪浩,柯迈,於学鑫",2024Q4,833400.0,,,51400.0,0.42,,,11.3,,买入,,21.0,,2024-11-25 18:07:48
300223.SZ,北京君正,20241123,利基型存储深度报告：供需拐点已至，国产厂商百花齐放,非个股,一般报告,民生证券,"方竞,张文雨",2026Q4,613500.0,,,80200.0,1.67,,,6.07,,推荐,,,,2024-11-25 18:07:48
301266.SZ,宇邦新材,20241123,宇邦新材：推出新型焊带技术，研发创新带来长期成长,点评,首次关注,太平洋证券,"刘强,梁必果,钟欣材",2026Q4,488900.0,,29100.0,25500.0,2.46,17.24,,12.18,11.69,买入,,,,2024-11-25 18:07:48
301266.SZ,宇邦新材,20241123,宇邦新材：推出新型焊带技术，研发创新带来长期成长,点评,首次关注,太平洋证券,"刘强,梁必果,钟欣材",2025Q4,408700.0,,18100.0,15800.0,1.52,27.8,,8.6,16.24,买入,,,,2024-11-25 18:07:48
301266.SZ,宇邦新材,20241123,宇邦新材：推出新型焊带技术，研发创新带来长期成长,点评,首次关注,太平洋证券,"刘强,梁必果,钟欣材",2024Q4,336900.0,,9500.0,8600.0,0.83,51.0,,5.13,25.92,买入,,,,2024-11-25 18:07:48
001330.SZ,博纳影业,20241123,博纳影业：坚守主旋律大片阵地，期待凤凰涅槃,深度,首次关注,中泰证券,"冯胜,康雅雯,向兰",2026Q4,291196.0,,54800.0,50700.0,0.37,16.8,,7.1,22.0,增持,,,,2024-11-25 18:07:48
001330.SZ,博纳影业,20241123,博纳影业：坚守主旋律大片阵地，期待凤凰涅槃,深度,首次关注,中泰证券,"冯胜,康雅雯,向兰",2025Q4,255079.0,,46400.0,42900.0,0.31,19.8,,6.5,25.0,增持,,,,2024-11-25 18:07:48
001330.SZ,博纳影业,20241123,博纳影业：坚守主旋律大片阵地，期待凤凰涅槃,深度,首次关注,中泰证券,"冯胜,康雅雯,向兰",2024Q4,140899.0,,-13500.0,-12500.0,-0.09,,,-2.0,97.0,增持,,,,2024-11-25 18:07:48
002430.SZ,杭氧股份,20241123,杭氧股份点评报告：控股股东杭州资本参与收购盈德气体，迈出重要一步,点评,一般报告,浙商证券,"王华君,李思扬,张筱晗",2025Q4,1696800.0,,179100.0,133700.0,1.36,18.22,,12.46,11.17,买入,,,,2024-11-25 18:07:48
002430.SZ,杭氧股份,20241123,杭氧股份点评报告：控股股东杭州资本参与收购盈德气体，迈出重要一步,点评,一般报告,浙商证券,"王华君,李思扬,张筱晗",2026Q4,1974000.0,,217000.0,162000.0,1.65,15.05,,14.51,9.7,买入,,,,2024-11-25 18:07:48
002430.SZ,杭氧股份,20241123,杭氧股份点评报告：控股股东杭州资本参与收购盈德气体，迈出重要一步,点评,一般报告,浙商证券,"王华君,李思扬,张筱晗",2024Q4,1410000.0,,137700.0,102800.0,1.04,23.71,,9.97,13.6,买入,,,,2024-11-25 18:07:48
600873.SH,梅花生物,20241123,梅花生物公司动态研究：拟收购日本协和发酵，管线向高附加值产品延伸,点评,一般报告,国海证券,"李永磊,董伯骏,杨丽蓉",2026Q4,2989800.0,,393300.0,334300.0,1.17,9.0,,19.0,6.44,买入,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物公司动态研究：拟收购日本协和发酵，管线向高附加值产品延伸,点评,一般报告,国海证券,"李永磊,董伯骏,杨丽蓉",2025Q4,2876700.0,,366000.0,311100.0,1.09,9.68,,20.0,6.14,买入,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物公司动态研究：拟收购日本协和发酵，管线向高附加值产品延伸,点评,一般报告,国海证券,"李永磊,董伯骏,杨丽蓉",2024Q4,2709800.0,,346400.0,295100.0,1.03,10.2,,20.0,5.65,买入,,,,2024-11-24 18:07:22
601118.SH,海南橡胶,20241123,海南橡胶2024三季报点评：受益橡胶价格回暖，Q3归母净利润同比+38%,一般,一般报告,国信证券,"鲁家瑞,李瑞楠,江海航",2026Q4,7681000.0,,43000.0,43500.0,0.1,53.5,0.6,4.2,52.3,优于大市,,,,2024-11-24 18:07:22
601118.SH,海南橡胶,20241123,海南橡胶2024三季报点评：受益橡胶价格回暖，Q3归母净利润同比+38%,一般,一般报告,国信证券,"鲁家瑞,李瑞楠,江海航",2025Q4,5876000.0,,20600.0,20300.0,0.05,114.6,0.3,2.0,70.3,优于大市,,,,2024-11-24 18:07:22
601118.SH,海南橡胶,20241123,海南橡胶2024三季报点评：受益橡胶价格回暖，Q3归母净利润同比+38%,一般,一般报告,国信证券,"鲁家瑞,李瑞楠,江海航",2024Q4,4608700.0,,11100.0,11500.0,0.03,201.2,0.1,1.2,84.9,优于大市,,,,2024-11-24 18:07:22
002430.SZ,杭氧股份,20241123,杭氧股份点评报告：控股股东杭州资本参与收购盈德气体，迈出重要一步,点评,一般报告,浙商证券,"王华君,李思扬,张筱晗",2025Q4,1696800.0,,179100.0,133700.0,1.36,18.22,,12.46,11.17,无,,,,2024-11-24 18:07:22
002430.SZ,杭氧股份,20241123,杭氧股份点评报告：控股股东杭州资本参与收购盈德气体，迈出重要一步,点评,一般报告,浙商证券,"王华君,李思扬,张筱晗",2026Q4,1974000.0,,217000.0,162000.0,1.65,15.05,,14.51,9.7,无,,,,2024-11-24 18:07:22
002925.SZ,盈趣科技,20241123,盈趣科技：大股东增持彰显长期发展信心，多元化业务布局未来增长可期,点评,首份报告,国投证券,"罗乾生,刘夏凡",2024Q4,357200.0,,29900.0,26900.0,0.35,41.1,1.9,5.0,16.3,买入,,18.39,,2024-11-24 18:07:22
002925.SZ,盈趣科技,20241123,盈趣科技：大股东增持彰显长期发展信心，多元化业务布局未来增长可期,点评,首份报告,国投证券,"罗乾生,刘夏凡",2025Q4,405000.0,,38800.0,33200.0,0.43,33.3,2.5,6.2,13.6,买入,,18.39,,2024-11-24 18:07:22
002925.SZ,盈趣科技,20241123,盈趣科技：大股东增持彰显长期发展信心，多元化业务布局未来增长可期,点评,首份报告,国投证券,"罗乾生,刘夏凡",2026Q4,459300.0,,48200.0,41200.0,0.53,26.9,3.0,7.5,10.8,买入,,18.39,,2024-11-24 18:07:22
002430.SZ,杭氧股份,20241123,杭氧股份点评报告：控股股东杭州资本参与收购盈德气体，迈出重要一步,点评,一般报告,浙商证券,"王华君,李思扬,张筱晗",2024Q4,1410000.0,,137700.0,102800.0,1.04,23.71,,9.97,13.6,无,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物：收购协和发酵氨基酸类资产，丰富公司产品种类,点评,一般报告,财通证券,梅宇鑫,2026Q4,3220630.0,,397554.0,339511.0,1.19,8.31,4.0,17.64,4.0,增持,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物：收购协和发酵氨基酸类资产，丰富公司产品种类,点评,一般报告,财通证券,梅宇鑫,2025Q4,2903397.0,,379340.0,323957.0,1.14,8.71,4.0,18.99,4.6,增持,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物：收购协和发酵氨基酸类资产，丰富公司产品种类,点评,一般报告,财通证券,梅宇鑫,2024Q4,2571909.0,,327969.0,280085.0,0.98,10.07,4.0,18.65,5.7,增持,,,,2024-11-24 18:07:22
605080.SH,浙江自然,20241123,浙江自然：主业迎来拐点，新品类进入放量周期,一般,一般报告,华西证券,唐爽爽,2026Q4,142900.0,,31500.0,27300.0,1.93,9.99,,10.7,,买入,,,,2024-11-24 18:07:22
605080.SH,浙江自然,20241123,浙江自然：主业迎来拐点，新品类进入放量周期,一般,一般报告,华西证券,唐爽爽,2025Q4,118400.0,,25800.0,22300.0,1.58,12.22,,9.8,,买入,,,,2024-11-24 18:07:22
605080.SH,浙江自然,20241123,浙江自然：主业迎来拐点，新品类进入放量周期,一般,一般报告,华西证券,唐爽爽,2024Q4,96600.0,,21100.0,18200.0,1.29,14.96,,8.9,,买入,,,,2024-11-24 18:07:22
603833.SH,欧派家居,20241123,欧派家居：盈利能力改善，期待以旧换新效果,点评,一般报告,广发证券,"曹倩雯,张雨露",2026Q4,2210300.0,,344100.0,299900.0,4.92,13.47,,13.5,7.85,买入,,70.38,,2024-11-24 18:07:22
603833.SH,欧派家居,20241123,欧派家居：盈利能力改善，期待以旧换新效果,点评,一般报告,广发证券,"曹倩雯,张雨露",2025Q4,2094500.0,,327900.0,285800.0,4.69,14.13,,13.7,8.49,买入,,70.38,,2024-11-24 18:07:22
603833.SH,欧派家居,20241123,欧派家居：盈利能力改善，期待以旧换新效果,点评,一般报告,广发证券,"曹倩雯,张雨露",2024Q4,1978300.0,,310500.0,270700.0,4.44,14.92,,13.9,9.13,买入,,70.38,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物：拟跨境收购资产，丰富管线与出海并举,点评,一般报告,华泰证券,"张雄,庄汀洲",2026Q4,3210200.0,,423000.0,359500.0,1.26,8.37,,17.45,4.05,买入,,16.66,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物：拟跨境收购资产，丰富管线与出海并举,点评,一般报告,华泰证券,"张雄,庄汀洲",2025Q4,3074600.0,,397800.0,338100.0,1.19,8.9,,18.6,5.01,买入,,16.66,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物：拟跨境收购资产，丰富管线与出海并举,点评,一般报告,华泰证券,"张雄,庄汀洲",2024Q4,2945300.0,,354800.0,301600.0,1.06,9.98,,18.91,5.75,买入,,16.66,,2024-11-24 18:07:22
688002.SH,睿创微纳,20241123,睿创微纳：研发投入稳健增长，盈利能力持续提升,一般,一般报告,兴业证券,李博彦,2025Q4,512000.0,,88600.0,92300.0,2.06,22.3,,14.9,,增持,,,,2024-11-24 18:07:22
688002.SH,睿创微纳,20241123,睿创微纳：研发投入稳健增长，盈利能力持续提升,一般,一般报告,兴业证券,李博彦,2026Q4,594500.0,,116700.0,118000.0,2.63,17.4,,16.3,,增持,,,,2024-11-24 18:07:22
603160.SH,汇顶科技,20241123,汇顶科技事件点评：收购云英谷实现优势互补，强强联合迈向互利共赢,点评,一般报告,西部证券,郑宏达,2024Q4,527900.0,,73300.0,69600.0,1.52,53.8,,8.3,,买入,,,,2024-11-24 18:07:22
603160.SH,汇顶科技,20241123,汇顶科技事件点评：收购云英谷实现优势互补，强强联合迈向互利共赢,点评,一般报告,西部证券,郑宏达,2025Q4,625600.0,,100500.0,95500.0,2.08,39.3,,10.3,,买入,,,,2024-11-24 18:07:22
603160.SH,汇顶科技,20241123,汇顶科技事件点评：收购云英谷实现优势互补，强强联合迈向互利共赢,点评,一般报告,西部证券,郑宏达,2026Q4,736300.0,,116800.0,111000.0,2.42,33.8,,10.8,,买入,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物事件点评：扩品类+拿药证，跨境收购开启氨基酸2.0新时代,点评,一般报告,民生证券,"刘海荣,李金凤",2024Q4,3125800.0,,361800.0,307700.0,1.08,10.0,1.66,19.82,6.0,推荐,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物事件点评：扩品类+拿药证，跨境收购开启氨基酸2.0新时代,点评,一般报告,民生证券,"刘海荣,李金凤",2025Q4,3384500.0,,368400.0,313300.0,1.1,10.0,1.69,17.25,5.82,推荐,,,,2024-11-24 18:07:22
600873.SH,梅花生物,20241123,梅花生物事件点评：扩品类+拿药证，跨境收购开启氨基酸2.0新时代,点评,一般报告,民生证券,"刘海荣,李金凤",2026Q4,3734200.0,,394200.0,335200.0,1.18,9.0,1.81,15.96,5.56,推荐,,,,2024-11-24 18:07:22
300073.SZ,当升科技,20241123,当升科技：三元正极盈利能力保持稳定，铁锂正极出货量大幅增长,点评,一般报告,中信建投,许琳,2024Q4,765027.0,,,59111.0,1.17,39.8,,4.36,,买入,,,,2024-11-24 18:07:22
300073.SZ,当升科技,20241123,当升科技：三元正极盈利能力保持稳定，铁锂正极出货量大幅增长,点评,一般报告,中信建投,许琳,2025Q4,951148.0,,,69535.0,1.37,33.83,,4.92,,买入,,,,2024-11-24 18:07:22
300073.SZ,当升科技,20241123,当升科技：三元正极盈利能力保持稳定，铁锂正极出货量大幅增长,点评,一般报告,中信建投,许琳,2026Q4,1159000.0,,,89365.0,1.76,26.33,,6.01,,买入,,,,2024-11-24 18:07:22
688002.SH,睿创微纳,20241123,睿创微纳：研发投入稳健增长，盈利能力持续提升,一般,一般报告,兴业证券,李博彦,2024Q4,432000.0,,63500.0,68900.0,1.54,29.9,,12.9,,增持,,,,2024-11-24 18:07:22
300378.SZ,鼎捷数智,20241123,鼎捷数智：新品牌新主张新时代，引领企业智驱动发展,点评,一般报告,中泰证券,"闻学臣,刘一哲",2026Q4,337800.0,,38100.0,27300.0,1.0,28.6,,9.8,30.0,买入,,,,2024-11-24 18:07:22
300378.SZ,鼎捷数智,20241123,鼎捷数智：新品牌新主张新时代，引领企业智驱动发展,点评,一般报告,中泰证券,"闻学臣,刘一哲",2025Q4,286200.0,,30700.0,21600.0,0.8,36.0,,8.6,35.0,买入,,,,2024-11-24 18:07:22
300378.SZ,鼎捷数智,20241123,鼎捷数智：新品牌新主张新时代，引领企业智驱动发展,点评,一般报告,中泰证券,"闻学臣,刘一哲",2024Q4,248800.0,,25800.0,17700.0,0.65,43.9,,7.7,39.0,买入,,,,2024-11-24 18:07:22
603799.SH,华友钴业,20241123,华友钴业：镍产品出货继续环增，一体化优势逐步显现,点评,一般报告,中信建投,许琳,2026Q4,8824990.0,,,503381.0,2.97,10.93,,11.61,,买入,,,,2024-11-24 18:07:22
603799.SH,华友钴业,20241123,华友钴业：镍产品出货继续环增，一体化优势逐步显现,点评,一般报告,中信建投,许琳,2025Q4,7865790.0,,,433832.0,2.56,12.69,,10.83,,买入,,,,2024-11-24 18:07:22
603799.SH,华友钴业,20241123,华友钴业：镍产品出货继续环增，一体化优势逐步显现,点评,一般报告,中信建投,许琳,2024Q4,6396490.0,,,404919.0,2.39,13.59,,10.9,,买入,,,,2024-11-24 18:07:22
688512.SH,慧智微,20241122,慧智微更新点评之2：手机补贴加速业绩反转，新进平台厂商带来成长空间,点评,一般报告,国泰君安,"舒迪,陈豪杰,王美懿",2026Q4,229200.0,,,22100.0,0.48,27.25,0.0,10.7,23.11,增持,,18.24,,2024-11-24 18:07:22
688512.SH,慧智微,20241122,慧智微更新点评之2：手机补贴加速业绩反转，新进平台厂商带来成长空间,点评,一般报告,国泰君安,"舒迪,陈豪杰,王美懿",2025Q4,129500.0,,,200.0,0.004,2616.12,0.0,0.1,550.95,增持,,18.24,,2024-11-24 18:07:22
688512.SH,慧智微,20241122,慧智微更新点评之2：手机补贴加速业绩反转，新进平台厂商带来成长空间,点评,一般报告,国泰君安,"舒迪,陈豪杰,王美懿",2024Q4,55800.0,,,-39100.0,-0.85,,0.0,-21.2,,增持,,18.24,,2024-11-24 18:07:22
002007.SZ,华兰生物,20241122,华兰生物公司点评报告：贝伐珠单抗获批上市,点评,一般报告,中原证券,李琳琳,2026Q4,711100.0,,252100.0,188500.0,1.03,16.87,,13.3,10.52,买入,,,,2024-11-24 18:07:22
002007.SZ,华兰生物,20241122,华兰生物公司点评报告：贝伐珠单抗获批上市,点评,一般报告,中原证券,李琳琳,2025Q4,617800.0,,218700.0,163600.0,0.89,19.44,,12.52,12.75,买入,,,,2024-11-24 18:07:22
603258.SH,电魂网络,20241122,电魂网络：专注精品厚积薄发，期待新品周期开启,深度,首次关注,山西证券,"潘宁河,林挺",2024Q4,60206.0,,10400.0,9100.0,0.37,56.1,,4.0,38.5,增持,,,,2024-11-24 18:07:22
