ts_code,trade_date,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
002120.SZ,20220721,1.2,29.8,12.8,14.8,16.8,20.6,25.0,17.57,70.56
002120.SZ,20220720,1.2,29.8,12.8,14.8,16.8,20.6,25.0,17.54,66.08
002120.SZ,20220719,1.2,29.8,12.8,14.8,16.8,20.6,25.0,17.54,54.26
002120.SZ,20220718,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.54,25.94
002120.SZ,20220715,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.54,22.13
002120.SZ,20220714,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.55,28.82
002120.SZ,20220713,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.55,32.18
002120.SZ,20220712,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,34.68
002120.SZ,20220711,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,47.14
002120.SZ,20220708,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,52.89
002120.SZ,20220707,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,39.02
002120.SZ,20220706,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,38.9
002120.SZ,20220705,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,47.32
002120.SZ,20220704,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,47.24
002120.SZ,20220701,1.2,29.8,12.8,14.6,16.8,20.6,25.0,17.56,42.74
002120.SZ,20220630,1.2,29.8,12.8,14.4,16.8,20.6,25.0,17.56,43.0
002120.SZ,20220629,1.2,29.8,12.8,14.4,16.8,20.6,25.0,17.56,37.71
002120.SZ,20220628,1.2,29.8,12.8,14.4,16.8,20.6,25.0,17.58,32.2
002120.SZ,20220627,1.2,29.8,12.8,14.4,16.8,20.6,25.0,17.58,28.49
002120.SZ,20220624,1.2,29.8,12.8,14.4,17.0,20.8,25.0,17.59,28.37
002120.SZ,20220623,1.2,29.8,12.8,14.4,17.0,20.8,25.0,17.61,19.67
002120.SZ,20220622,1.2,29.8,12.8,14.4,17.0,20.8,25.0,17.62,19.47
002120.SZ,20220621,1.2,29.8,12.8,14.4,17.0,20.8,25.0,17.63,26.88
002120.SZ,20220620,1.2,29.8,12.8,14.4,17.0,20.8,25.0,17.63,26.51
002120.SZ,20220617,1.2,29.8,12.8,14.4,17.0,20.8,25.0,17.65,32.11
002120.SZ,20220616,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.65,26.2
002120.SZ,20220615,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.67,28.47
002120.SZ,20220614,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.67,30.98
002120.SZ,20220613,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.68,37.85
002120.SZ,20220610,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.68,50.54
002120.SZ,20220609,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.68,46.26
002120.SZ,20220608,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.68,53.55
002120.SZ,20220607,1.2,29.8,12.8,14.2,17.0,20.8,25.0,17.67,53.38
002120.SZ,20220606,1.2,29.8,12.8,14.2,17.2,20.8,25.0,17.68,46.53
002120.SZ,20220602,1.2,29.8,12.8,14.2,17.2,20.8,25.0,17.67,42.89
002120.SZ,20220601,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.68,42.51
002120.SZ,20220531,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.68,57.58
002120.SZ,20220530,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.68,54.39
002120.SZ,20220527,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.67,54.63
002120.SZ,20220526,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.65,54.88
002120.SZ,20220525,1.2,29.8,12.8,14.0,17.0,20.8,25.0,17.66,50.11
002120.SZ,20220524,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.65,41.8
002120.SZ,20220523,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.64,44.45
002120.SZ,20220520,1.2,29.8,12.8,14.0,17.2,20.8,25.0,17.67,35.71
002120.SZ,20220519,1.2,29.8,12.8,13.8,17.2,20.8,25.0,17.68,26.67
002120.SZ,20220518,1.2,29.8,12.8,13.8,17.2,20.8,25.0,17.68,26.33
002120.SZ,20220517,1.2,29.8,12.8,13.8,17.2,20.8,25.0,17.68,30.5
002120.SZ,20220516,1.2,29.8,12.6,13.8,17.2,20.8,25.0,17.69,30.36
002120.SZ,20220513,1.2,29.8,12.6,13.8,17.4,20.8,25.0,17.71,31.87
002120.SZ,20220512,1.2,29.8,12.6,13.8,17.4,20.8,25.0,17.72,29.99
002120.SZ,20220511,1.2,29.8,12.6,13.8,17.4,20.8,25.0,17.72,33.47
002120.SZ,20220510,1.2,29.8,12.6,13.8,17.4,20.8,25.0,17.73,27.02
002120.SZ,20220509,1.2,29.8,12.6,13.8,17.4,21.0,25.0,17.73,22.8
002120.SZ,20220506,1.2,29.8,12.6,13.8,17.4,21.0,25.0,17.74,22.87
002120.SZ,20220505,1.2,29.8,12.6,13.8,17.4,21.0,25.0,17.75,26.22
002120.SZ,20220429,1.2,29.8,12.6,13.8,17.4,21.0,25.0,17.78,25.86
002120.SZ,20220428,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.81,14.5
002120.SZ,20220427,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.86,16.98
002120.SZ,20220426,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.92,18.47
002120.SZ,20220425,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.93,20.91
002120.SZ,20220422,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.94,32.07
002120.SZ,20220421,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.95,29.79
002120.SZ,20220420,1.2,29.8,12.6,13.8,17.6,21.0,25.0,17.94,31.81
002120.SZ,20220419,1.2,29.8,12.6,13.8,17.8,21.0,25.0,17.95,33.91
002120.SZ,20220418,1.2,29.8,12.6,13.8,17.8,21.0,25.0,17.95,36.3
002120.SZ,20220415,1.2,29.8,12.6,13.8,17.8,21.0,25.0,17.96,38.7
002120.SZ,20220414,1.2,29.8,12.6,13.8,17.8,21.0,25.0,17.96,46.8
002120.SZ,20220413,1.2,29.8,12.6,13.8,17.8,21.0,25.0,17.95,41.57
002120.SZ,20220412,1.2,29.8,12.6,13.8,17.8,21.0,25.0,17.95,39.33
002120.SZ,20220411,1.2,29.8,12.6,13.6,17.8,21.0,25.0,17.95,28.63
002120.SZ,20220408,1.2,29.8,12.6,13.6,17.8,21.0,25.0,17.97,27.09
002120.SZ,20220407,1.2,29.8,12.6,13.6,17.8,21.0,25.0,17.98,29.85
002120.SZ,20220406,1.2,29.8,12.6,13.6,17.8,21.0,25.0,17.98,29.95
002120.SZ,20220401,1.2,29.8,12.6,13.6,18.0,21.0,25.0,18.01,38.87
002120.SZ,20220331,1.2,29.8,12.6,13.6,18.0,21.0,25.0,18.0,38.67
002120.SZ,20220330,1.2,29.8,12.6,13.6,18.0,21.0,25.0,18.01,34.5
002120.SZ,20220329,1.2,29.8,12.6,13.6,18.0,21.0,25.0,18.01,31.41
002120.SZ,20220328,1.2,29.8,12.6,13.6,18.0,21.0,25.0,18.01,30.18
002120.SZ,20220325,1.2,29.8,12.6,13.6,18.0,21.0,25.0,18.02,33.87
002120.SZ,20220324,1.2,29.8,12.4,13.6,18.0,21.0,25.0,18.01,39.92
002120.SZ,20220323,1.2,29.8,12.4,13.6,18.0,21.0,25.0,18.01,48.38
002120.SZ,20220322,1.2,29.8,12.4,13.4,18.0,21.0,25.0,18.0,42.33
002120.SZ,20220321,1.2,29.8,12.4,13.4,18.0,21.0,25.0,18.0,42.28
002120.SZ,20220318,1.2,29.8,12.4,13.4,18.0,21.0,25.0,18.0,53.1
002120.SZ,20220317,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.99,53.06
002120.SZ,20220316,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.99,42.88
002120.SZ,20220315,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.98,35.18
002120.SZ,20220314,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.98,50.52
002120.SZ,20220311,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.97,59.08
002120.SZ,20220310,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.96,61.51
002120.SZ,20220309,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.94,49.07
002120.SZ,20220308,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.93,46.06
002120.SZ,20220307,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.92,56.74
002120.SZ,20220304,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.91,58.58
002120.SZ,20220303,1.2,29.8,12.4,13.4,18.0,21.0,25.0,17.9,66.74
002120.SZ,20220302,1.2,29.8,12.4,13.2,18.0,21.0,25.0,17.9,66.85
002120.SZ,20220301,1.2,29.8,12.4,13.2,18.0,21.0,25.0,17.89,57.43
002120.SZ,20220228,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.89,59.13
002120.SZ,20220225,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.88,61.12
002120.SZ,20220224,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.88,61.22
002120.SZ,20220223,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.86,63.57
002120.SZ,20220222,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.85,53.68
002120.SZ,20220221,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.85,55.29
002120.SZ,20220218,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.85,53.71
002120.SZ,20220217,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.84,53.54
002120.SZ,20220216,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.85,51.16
002120.SZ,20220215,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.84,53.4
002120.SZ,20220214,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.83,51.21
002120.SZ,20220211,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.84,58.6
002120.SZ,20220210,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.83,60.42
002120.SZ,20220209,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.82,62.33
002120.SZ,20220208,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.83,68.7
002120.SZ,20220207,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.81,68.64
002120.SZ,20220128,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.81,60.95
002120.SZ,20220127,1.2,29.8,12.4,13.2,17.8,21.0,25.0,17.8,62.81
002120.SZ,20220126,1.2,29.8,12.4,13.2,17.6,21.0,25.0,17.79,68.56
002120.SZ,20220125,1.2,29.8,12.4,13.2,17.6,21.0,25.0,17.77,63.24
002120.SZ,20220124,1.2,29.8,12.4,13.2,17.6,21.0,25.0,17.77,71.52
002120.SZ,20220121,1.2,29.8,12.4,13.2,17.6,21.0,25.0,17.75,76.0
002120.SZ,20220120,1.2,29.8,12.4,13.2,17.6,21.2,25.0,17.73,76.15
002120.SZ,20220119,1.2,29.8,12.4,13.2,17.6,21.2,25.0,17.72,78.51
002120.SZ,20220118,1.2,29.8,12.4,13.2,17.6,21.2,25.0,17.7,84.95
002120.SZ,20220117,1.2,29.8,12.4,13.2,17.6,21.0,25.0,17.69,85.03
002120.SZ,20220114,1.2,29.8,12.4,13.2,17.6,21.0,25.0,17.67,86.77
002120.SZ,20220113,1.2,29.8,12.4,13.0,17.6,21.0,25.0,17.65,81.64
002120.SZ,20220112,1.2,29.8,12.4,13.0,17.4,21.0,25.0,17.63,85.41
002120.SZ,20220111,1.2,29.8,12.4,13.0,17.4,21.0,25.0,17.59,85.86
002120.SZ,20220110,1.2,29.8,12.2,13.0,17.4,20.8,25.0,17.54,85.47
002120.SZ,20220107,1.2,29.8,12.2,13.0,17.4,20.8,25.0,17.51,87.05
002120.SZ,20220106,1.2,29.8,12.2,13.0,17.4,20.8,25.0,17.48,88.9
002120.SZ,20220105,1.2,29.8,12.2,13.0,17.2,20.6,25.0,17.44,85.49
002120.SZ,20220104,1.2,29.8,12.2,13.0,17.2,20.6,25.0,17.41,86.05
002120.SZ,20211231,1.2,29.8,12.2,13.0,17.2,20.6,25.0,17.38,78.61
002120.SZ,20211230,1.2,29.8,12.2,12.8,17.2,20.6,25.0,17.37,78.66
002120.SZ,20211229,1.2,29.8,12.2,12.8,17.2,20.6,25.0,17.35,84.76
002120.SZ,20211228,1.2,29.8,12.2,12.8,17.2,20.6,25.0,17.31,87.25
002120.SZ,20211227,1.2,29.8,12.2,12.8,17.2,20.4,25.0,17.3,87.97
002120.SZ,20211224,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.28,86.55
002120.SZ,20211223,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.27,83.95
002120.SZ,20211222,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.25,85.82
002120.SZ,20211221,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.22,75.94
002120.SZ,20211220,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.21,79.03
002120.SZ,20211217,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.2,76.38
002120.SZ,20211216,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.18,79.2
002120.SZ,20211215,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.17,79.32
002120.SZ,20211214,1.2,29.8,12.2,12.8,17.0,20.4,25.0,17.15,77.1
002120.SZ,20211213,1.2,29.8,12.2,12.8,16.8,20.4,25.0,17.13,81.67
002120.SZ,20211210,1.2,29.8,12.2,12.8,16.8,20.4,25.0,17.1,84.73
002120.SZ,20211209,1.2,29.8,12.2,12.8,16.8,20.2,25.0,17.08,86.05
002120.SZ,20211208,1.2,29.8,12.2,12.8,16.8,20.2,25.0,17.07,86.19
002120.SZ,20211207,1.2,29.8,12.2,12.8,16.8,20.2,25.0,17.02,81.57
002120.SZ,20211206,1.2,29.8,12.2,12.8,16.8,20.2,25.0,17.01,83.41
002120.SZ,20211203,1.2,29.8,12.2,12.8,16.8,20.2,25.0,16.99,79.99
002120.SZ,20211202,1.2,29.8,12.2,12.8,16.8,20.2,25.0,16.98,80.24
002120.SZ,20211201,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.98,80.31
002120.SZ,20211130,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.96,78.54
002120.SZ,20211129,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.94,75.19
002120.SZ,20211126,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.93,76.95
002120.SZ,20211125,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.92,80.35
002120.SZ,20211124,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.9,80.39
002120.SZ,20211123,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.88,82.07
002120.SZ,20211122,1.2,29.8,12.2,12.8,16.6,20.2,25.0,16.86,83.58
002120.SZ,20211119,1.2,29.8,12.2,12.8,16.4,20.2,25.0,16.81,85.52
002120.SZ,20211118,1.2,29.8,12.2,12.8,16.4,20.2,25.0,16.77,75.65
002120.SZ,20211117,1.2,29.8,12.2,12.8,16.2,20.2,25.0,16.75,70.43
002120.SZ,20211116,1.2,29.8,12.2,12.8,16.2,20.2,25.0,16.73,70.5
002120.SZ,20211115,1.2,29.8,12.2,12.8,16.2,20.2,25.0,16.73,70.59
002120.SZ,20211112,1.2,29.8,12.2,12.8,16.2,20.2,25.0,16.7,68.26
002120.SZ,20211111,1.2,29.8,12.2,12.8,16.2,20.2,25.0,16.68,70.7
002120.SZ,20211110,1.2,29.8,12.2,12.8,16.0,20.2,25.0,16.68,58.14
002120.SZ,20211109,1.2,29.8,12.2,12.8,16.0,20.2,25.0,16.66,53.76
002120.SZ,20211108,1.2,29.8,12.2,12.8,16.0,20.2,25.0,16.67,60.62
002120.SZ,20211105,1.2,29.8,12.2,12.8,15.8,20.2,25.0,16.65,56.09
002120.SZ,20211104,1.2,29.8,12.2,12.8,15.8,20.2,25.0,16.63,53.1
002120.SZ,20211103,1.2,29.8,12.2,12.8,15.8,20.2,25.0,16.63,57.5
002120.SZ,20211102,1.2,29.8,12.2,12.8,15.6,20.2,25.0,16.61,57.37
002120.SZ,20211101,1.2,29.8,12.2,12.8,15.6,20.2,25.0,16.61,57.23
002120.SZ,20211029,1.2,29.8,12.2,12.8,15.4,20.2,25.0,16.58,71.96
002120.SZ,20211028,1.2,29.8,12.2,12.8,15.4,20.2,25.0,16.57,72.05
002120.SZ,20211027,1.2,29.8,12.2,12.8,15.4,20.2,25.0,16.56,74.69
002120.SZ,20211026,1.2,29.8,12.2,12.8,15.4,20.2,25.0,16.54,74.76
002120.SZ,20211025,1.2,29.8,12.2,12.8,15.4,20.2,25.0,16.53,79.5
002120.SZ,20211022,1.2,29.8,12.2,12.8,15.4,20.2,25.0,16.51,77.88
002120.SZ,20211021,1.2,29.8,12.2,12.8,15.2,20.2,25.0,16.47,83.05
002120.SZ,20211020,1.2,29.8,12.2,12.8,15.2,20.2,25.0,16.43,80.68
002120.SZ,20211019,1.2,29.8,12.2,12.8,15.2,20.2,25.0,16.4,79.03
002120.SZ,20211018,1.2,29.8,12.2,12.8,15.2,20.4,25.0,16.37,64.55
002120.SZ,20211015,1.2,29.8,12.2,12.8,15.2,20.4,25.0,16.35,62.48
002120.SZ,20211014,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.34,62.53
002120.SZ,20211013,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.34,69.43
002120.SZ,20211012,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.32,67.04
002120.SZ,20211011,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.31,74.04
002120.SZ,20211008,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.28,81.48
002120.SZ,20210930,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.25,79.01
002120.SZ,20210929,1.2,29.8,12.2,12.8,15.0,20.4,25.0,16.23,79.29
002120.SZ,20210928,1.2,29.8,12.2,12.8,14.8,20.4,25.0,16.19,80.39
002120.SZ,20210927,1.2,29.8,12.2,12.8,14.8,20.4,25.0,16.16,82.81
002120.SZ,20210924,1.2,29.8,12.2,12.8,14.8,20.4,25.0,16.1,85.36
002120.SZ,20210923,1.2,29.8,12.2,12.8,14.8,20.0,25.0,16.04,87.89
002120.SZ,20210922,1.2,29.8,12.2,12.8,14.8,19.2,25.0,15.96,86.99
002120.SZ,20210917,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.92,84.34
002120.SZ,20210916,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.88,74.04
002120.SZ,20210915,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.88,76.66
002120.SZ,20210914,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.85,83.74
002120.SZ,20210913,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.82,83.11
002120.SZ,20210910,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.8,80.29
002120.SZ,20210909,1.2,29.8,12.2,12.6,14.6,18.8,25.0,15.76,80.89
002120.SZ,20210908,1.2,29.8,12.2,12.6,14.4,18.8,25.0,15.74,75.85
002120.SZ,20210907,1.2,29.8,12.2,12.6,14.4,18.8,25.0,15.71,77.67
002120.SZ,20210906,1.2,29.8,12.2,12.6,14.4,18.8,25.0,15.67,79.29
002120.SZ,20210903,1.2,29.8,12.2,12.6,14.4,19.0,25.0,15.64,78.71
002120.SZ,20210902,1.2,29.8,12.2,12.6,14.2,19.0,25.0,15.59,79.75
002120.SZ,20210901,1.2,29.8,12.2,12.6,14.2,19.2,25.2,15.57,77.87
002120.SZ,20210831,1.2,29.8,12.2,12.6,14.2,19.4,25.0,15.56,62.63
002120.SZ,20210830,1.2,29.8,12.2,12.6,14.0,19.6,25.2,15.55,73.19
002120.SZ,20210827,1.2,29.8,12.2,12.6,14.0,19.8,25.2,15.54,57.44
002120.SZ,20210826,1.2,29.8,12.2,12.6,14.0,19.8,25.2,15.54,64.4
002120.SZ,20210825,1.2,29.8,12.2,12.6,14.0,19.8,25.2,15.53,61.17
002120.SZ,20210824,1.2,29.8,12.2,12.4,13.8,19.8,25.2,15.52,64.37
002120.SZ,20210823,1.2,29.8,12.2,12.4,13.8,19.8,25.2,15.52,59.06
002120.SZ,20210820,1.2,29.8,12.2,12.4,13.8,19.8,25.2,15.52,53.87
002120.SZ,20210819,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,52.13
002120.SZ,20210818,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,49.09
002120.SZ,20210817,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,45.49
002120.SZ,20210816,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,45.7
002120.SZ,20210813,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,45.79
002120.SZ,20210812,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,42.19
002120.SZ,20210811,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,42.2
002120.SZ,20210810,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,45.66
002120.SZ,20210809,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,45.64
002120.SZ,20210806,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,37.35
002120.SZ,20210805,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,42.44
002120.SZ,20210804,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,45.17
002120.SZ,20210803,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.54,42.62
002120.SZ,20210802,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,50.26
002120.SZ,20210730,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.54,21.72
002120.SZ,20210729,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.54,36.46
002120.SZ,20210728,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.55,21.38
002120.SZ,20210727,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.55,44.35
002120.SZ,20210726,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.55,51.7
002120.SZ,20210723,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.56,45.16
002120.SZ,20210722,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.56,47.11
002120.SZ,20210721,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.56,51.11
002120.SZ,20210720,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.55,51.15
002120.SZ,20210719,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.55,55.97
002120.SZ,20210716,1.2,29.8,12.2,12.4,14.0,20.0,25.2,15.54,53.92
002120.SZ,20210715,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.54,58.52
002120.SZ,20210714,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.53,67.36
002120.SZ,20210713,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.52,67.44
002120.SZ,20210712,1.2,29.8,12.2,12.4,13.8,20.0,25.2,15.51,72.31
002120.SZ,20210709,1.2,29.8,12.2,12.2,13.6,20.2,25.2,15.48,72.19
002120.SZ,20210708,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.5,58.21
002120.SZ,20210707,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,56.45
002120.SZ,20210706,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.52,25.47
002120.SZ,20210705,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.39
002120.SZ,20210702,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.34
002120.SZ,20210701,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,42.55
002120.SZ,20210630,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,44.35
002120.SZ,20210629,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,43.01
002120.SZ,20210628,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.63
002120.SZ,20210625,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.49
002120.SZ,20210624,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,21.65
002120.SZ,20210623,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.29
002120.SZ,20210622,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,42.65
002120.SZ,20210621,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,42.63
002120.SZ,20210618,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.42
002120.SZ,20210617,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,25.43
002120.SZ,20210616,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.54,42.63
002120.SZ,20210615,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.54,48.73
002120.SZ,20210611,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.54,50.27
002120.SZ,20210610,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,50.73
002120.SZ,20210609,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,49.39
002120.SZ,20210608,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,50.71
002120.SZ,20210607,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,50.68
002120.SZ,20210604,1.2,29.8,12.2,12.2,13.4,20.4,25.2,15.53,52.18
002120.SZ,20210603,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.53,52.24
002120.SZ,20210602,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.52,53.64
002120.SZ,20210601,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.52,52.49
002120.SZ,20210531,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.52,53.5
002120.SZ,20210528,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.52,54.71
002120.SZ,20210527,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.51,57.89
002120.SZ,20210526,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.5,56.41
002120.SZ,20210525,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.5,56.48
002120.SZ,20210524,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.5,55.45
002120.SZ,20210521,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.49,55.42
002120.SZ,20210520,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.49,56.35
002120.SZ,20210519,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.48,57.54
002120.SZ,20210518,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.48,59.42
002120.SZ,20210517,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.47,59.58
002120.SZ,20210514,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.46,62.31
002120.SZ,20210513,1.2,29.8,12.2,12.2,13.2,20.4,25.2,15.46,62.42
002120.SZ,20210512,1.2,29.8,12.2,12.2,13.0,20.4,25.2,15.45,60.63
002120.SZ,20210511,1.2,29.8,12.2,12.2,13.0,20.4,25.2,15.44,60.71
002120.SZ,20210510,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.43,65.11
002120.SZ,20210507,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.42,63.05
002120.SZ,20210506,1.2,29.8,12.2,12.2,12.8,20.4,25.2,15.41,69.45
