trade_date,ts_code,name,pct_change,close,net_amount,net_amount_rate,buy_elg_amount,buy_elg_amount_rate,buy_lg_amount,buy_lg_amount_rate,buy_md_amount,buy_md_amount_rate,buy_sm_amount,buy_sm_amount_rate
20241113,002828.SZ,贝肯能源,2.1,9.72,-726.74,-4.24,-215.1,-1.25,-511.65,-2.98,614.42,3.58,112.32,0.65
20241113,688586.SH,江航装备,-0.91,10.89,-725.75,-6.92,-284.83,-2.71,-440.92,-4.2,364.98,3.48,360.77,3.44
20241113,000893.SZ,亚钾国际,-1.87,21.56,-724.72,-2.53,759.48,2.65,-1484.2,-5.18,-365.19,-1.27,1089.91,3.81
20241113,600380.SH,健康元,-0.58,12.01,-723.92,-2.46,-881.42,-3.0,157.49,0.54,-483.08,-1.64,1207.01,4.1
20241113,002457.SZ,青龙管业,0.14,13.86,-723.32,-2.28,767.18,2.42,-1490.5,-4.7,-554.6,-1.75,1277.92,4.03
20241113,300584.SZ,海辰药业,-1.77,23.92,-723.0,-4.46,-222.92,-1.37,-500.07,-3.08,-88.88,-0.55,811.88,5.0
20241113,002015.SZ,协鑫能科,-0.71,8.42,-721.29,-4.86,-708.56,-4.78,-12.72,-0.09,250.31,1.69,470.98,3.18
20241113,301055.SZ,张小泉,-3.21,15.7,-720.94,-11.15,-18.56,-0.29,-702.38,-10.86,156.41,2.42,564.53,8.73
20241113,002983.SZ,芯瑞达,1.31,22.38,-720.87,-7.5,30.54,0.32,-751.41,-7.81,142.1,1.48,578.76,6.02
20241113,300246.SZ,宝莱特,-1.05,7.53,-720.74,-10.67,0.0,0.0,-720.74,-10.67,141.75,2.1,578.99,8.57
20241113,600533.SH,栖霞建设,-1.54,2.55,-719.6,-15.16,-429.44,-9.05,-290.16,-6.11,250.45,5.28,469.15,9.89
20241113,688312.SH,燕麦科技,2.09,36.22,-719.14,-8.06,-163.54,-1.83,-555.6,-6.23,323.98,3.63,395.17,4.43
20241113,300579.SZ,数字认证,-1.26,30.5,-719.08,-3.76,-165.03,-0.86,-554.05,-2.9,-1504.67,-7.87,2223.75,11.63
20241113,300481.SZ,濮阳惠成,0.59,16.93,-718.9,-4.74,-374.84,-2.47,-344.06,-2.27,336.98,2.22,381.91,2.52
20241113,600800.SH,渤海化学,-1.76,2.79,-718.89,-15.71,-296.31,-6.47,-422.58,-9.23,10.55,0.23,708.34,15.48
20241113,688682.SH,霍莱沃,-1.88,42.18,-718.76,-9.92,-542.1,-7.48,-176.66,-2.44,409.39,5.65,309.38,4.27
20241113,688696.SH,极米科技,-0.87,78.7,-717.26,-6.91,-455.27,-4.39,-262.0,-2.53,-42.23,-0.41,759.49,7.32
20241113,300478.SZ,杭州高新,-0.46,10.9,-717.14,-13.23,-247.94,-4.57,-469.2,-8.66,68.48,1.26,648.66,11.97
20241113,300966.SZ,共同药业,-1.7,19.66,-716.61,-7.55,-7.18,-0.08,-709.43,-7.47,-310.49,-3.27,1027.1,10.82
20241113,300867.SZ,圣元环保,-0.21,14.38,-716.24,-11.08,-550.66,-8.52,-165.59,-2.56,603.66,9.34,112.58,1.74
20241113,600462.SH,*ST九有,-3.18,1.52,-715.44,-16.46,-463.95,-10.67,-251.49,-5.79,476.82,10.97,238.62,5.49
20241113,601086.SH,国芳集团,-2.26,4.76,-715.33,-7.35,-188.43,-1.94,-526.89,-5.41,-833.48,-8.56,1548.8,15.91
20241113,002313.SZ,日海智能,-0.66,8.98,-714.74,-6.95,-0.07,0.0,-714.66,-6.95,-851.43,-8.28,1566.17,15.23
20241113,603110.SH,东方材料,-0.34,14.63,-713.59,-5.53,-656.04,-5.08,-57.56,-0.45,-473.54,-3.67,1187.13,9.19
20241113,688198.SH,佰仁医疗,-1.49,124.78,-712.63,-17.16,-238.64,-5.75,-473.98,-11.42,391.65,9.43,320.98,7.73
20241113,600160.SH,巨化股份,-0.27,22.57,-712.08,-1.41,1799.06,3.56,-2511.15,-4.97,-416.73,-0.82,1128.81,2.23
20241113,688716.SH,中研股份,-3.59,27.67,-711.57,-7.23,-688.06,-6.99,-23.52,-0.24,178.25,1.81,533.33,5.42
20241113,603350.SH,安乃达,-0.37,37.74,-709.67,-5.89,-88.12,-0.73,-621.55,-5.16,-500.29,-4.16,1209.96,10.05
20241113,300167.SZ,*ST迪威,-1.69,2.33,-707.04,-10.63,0.0,0.0,-707.04,-10.63,462.15,6.95,244.89,3.68
20241113,600367.SH,红星发展,-0.08,12.02,-706.78,-7.32,-0.87,-0.01,-705.91,-7.31,-467.1,-4.84,1173.88,12.16
20241113,002396.SZ,星网锐捷,-3.08,18.87,-705.66,-1.38,-2063.42,-4.02,1357.76,2.65,2415.71,4.71,-1710.05,-3.33
20241113,301292.SZ,海科新源,0.67,16.63,-704.85,-7.38,-322.17,-3.37,-382.68,-4.01,1251.83,13.11,-546.98,-5.73
20241113,600288.SH,大恒科技,-0.33,8.93,-704.28,-5.69,-1135.93,-9.18,431.65,3.49,415.0,3.35,289.27,2.34
20241113,300467.SZ,迅游科技,0.97,17.75,-703.93,-3.77,-204.23,-1.09,-499.69,-2.68,-601.1,-3.22,1305.03,6.99
20241113,000758.SZ,中色股份,-0.18,5.41,-703.72,-3.3,105.18,0.49,-808.9,-3.79,1106.32,5.19,-402.61,-1.89
20241113,002593.SZ,日上集团,-0.89,3.35,-703.48,-13.7,-65.6,-1.28,-637.88,-12.42,44.19,0.86,659.3,12.84
20241113,600792.SH,云煤能源,-1.46,4.04,-703.4,-6.71,-528.31,-5.04,-175.09,-1.67,-162.09,-1.55,865.48,8.25
20241113,301577.SZ,美信科技,-4.62,68.73,-702.7,-4.24,325.36,1.96,-1028.06,-6.2,-431.12,-2.6,1133.82,6.84
20241113,002034.SZ,旺能环境,-0.19,15.45,-701.74,-11.06,-48.9,-0.77,-652.85,-10.29,255.01,4.02,446.73,7.04
20241113,301013.SZ,利和兴,-0.96,14.46,-701.64,-4.17,202.79,1.2,-904.43,-5.37,-210.88,-1.25,912.53,5.42
20241113,601111.SH,中国国航,-0.93,7.43,-700.44,-0.85,5323.26,6.49,-6023.7,-7.34,-5345.95,-6.51,6046.38,7.37
20241113,603421.SH,鼎信通讯,-2.57,7.19,-699.66,-3.63,-140.9,-0.73,-558.76,-2.9,613.08,3.18,86.58,0.45
20241113,600202.SH,哈空调,-0.41,4.82,-699.39,-16.41,-706.51,-16.58,7.13,0.17,37.79,0.89,661.6,15.52
20241113,688238.SH,和元生物,-1.4,6.34,-698.88,-5.56,-94.91,-0.76,-603.97,-4.81,93.23,0.74,605.65,4.82
20241113,688693.SH,锴威特,-0.85,41.03,-698.53,-7.49,-536.85,-5.76,-161.68,-1.73,258.23,2.77,440.3,4.72
20241113,688581.SH,安杰思,-1.55,63.98,-698.24,-11.65,-197.79,-3.3,-500.45,-8.35,228.55,3.81,469.69,7.84
20241113,300636.SZ,同和药业,-2.09,8.9,-698.01,-6.14,-336.75,-2.96,-361.26,-3.18,730.69,6.43,-32.68,-0.29
20241113,300825.SZ,阿尔特,0.17,12.08,-697.81,-3.17,233.88,1.06,-931.69,-4.24,281.68,1.28,416.13,1.89
20241113,002933.SZ,新兴装备,-0.63,31.4,-697.54,-7.13,-319.58,-3.27,-377.96,-3.87,-311.02,-3.18,1008.56,10.31
20241113,300438.SZ,鹏辉能源,1.17,38.13,-696.8,-0.52,-2727.97,-2.04,2031.16,1.52,573.34,0.43,123.46,0.09
20241113,300869.SZ,康泰医学,-2.09,16.89,-696.22,-5.21,-118.85,-0.89,-577.37,-4.32,498.72,3.73,197.5,1.48
20241113,603006.SH,联明股份,-2.33,12.55,-695.72,-2.52,1501.69,5.44,-2197.41,-7.96,-1442.73,-5.23,2138.45,7.75
20241113,688626.SH,翔宇医疗,-1.98,33.12,-693.88,-10.17,-607.99,-8.91,-85.89,-1.26,350.78,5.14,343.09,5.03
20241113,002571.SZ,德力股份,-1.01,4.92,-693.67,-11.0,96.91,1.54,-790.57,-12.53,34.54,0.55,659.13,10.45
20241113,002218.SZ,拓日新能,-0.78,3.81,-693.41,-7.52,-121.17,-1.31,-572.24,-6.21,-320.0,-3.47,1013.41,10.99
20241113,000049.SZ,德赛电池,-0.7,26.83,-692.68,-1.69,255.68,0.62,-948.36,-2.31,49.52,0.12,643.16,1.57
20241113,002675.SZ,东诚药业,-1.43,13.8,-691.9,-5.75,-229.07,-1.9,-462.82,-3.85,780.06,6.48,-88.16,-0.73
20241113,002757.SZ,南兴股份,0.52,13.62,-691.81,-6.09,406.24,3.58,-1098.05,-9.67,271.01,2.39,420.79,3.7
20241113,603375.SH,盛景微,0.56,41.43,-690.37,-7.23,-276.41,-2.9,-413.97,-4.34,281.01,2.94,409.36,4.29
20241113,002154.SZ,报 喜 鸟,-0.48,4.17,-689.96,-4.58,467.3,3.1,-1157.26,-7.67,445.91,2.96,244.05,1.62
20241113,688455.SH,科捷智能,-2.3,11.05,-689.84,-19.54,-103.14,-2.92,-586.71,-16.62,799.54,22.65,-109.69,-3.11
20241113,000593.SZ,德龙汇能,-2.32,5.89,-689.6,-11.21,-171.66,-2.79,-517.95,-8.42,-75.21,-1.22,764.82,12.43
20241113,300365.SZ,恒华科技,0.89,6.8,-689.42,-4.47,-332.93,-2.16,-356.49,-2.31,-709.65,-4.6,1399.07,9.07
20241113,002482.SZ,广田集团,-2.46,1.98,-689.08,-4.76,-373.51,-2.58,-315.57,-2.18,-562.14,-3.89,1251.22,8.65
20241113,600546.SH,山煤国际,0.0,13.38,-688.88,-2.62,559.56,2.13,-1248.45,-4.75,-420.2,-1.6,1109.08,4.22
20241113,301082.SZ,久盛电气,0.17,11.89,-688.78,-9.27,38.16,0.51,-726.94,-9.78,-103.1,-1.39,791.88,10.66
20241113,600775.SH,南京熊猫,0.46,10.85,-687.82,-2.09,-368.35,-1.12,-319.47,-0.97,213.38,0.65,474.44,1.44
20241113,600233.SH,圆通速递,0.3,16.75,-686.75,-3.39,-1216.38,-6.01,529.63,2.62,-378.05,-1.87,1064.8,5.26
20241113,300997.SZ,欢乐家,-1.37,13.7,-686.42,-9.22,-642.56,-8.63,-43.86,-0.59,80.36,1.08,606.05,8.14
20241113,002582.SZ,好想你,-2.14,6.39,-684.88,-7.9,44.45,0.51,-729.33,-8.41,-82.55,-0.95,767.44,8.85
20241113,688161.SH,威高骨科,-2.43,30.48,-684.75,-15.16,-159.32,-3.53,-525.43,-11.63,203.18,4.5,481.57,10.66
20241113,600803.SH,新奥股份,-1.44,19.2,-681.72,-3.6,-59.17,-0.31,-622.55,-3.28,-3255.01,-17.17,3936.74,20.77
20241113,301571.SZ,国科天成,0.99,54.05,-679.58,-3.05,1.59,0.01,-681.16,-3.05,-279.0,-1.25,958.58,4.3
20241113,002203.SZ,海亮股份,3.94,9.76,-679.04,-2.26,1130.96,3.76,-1810.0,-6.01,1605.23,5.33,-926.19,-3.08
20241113,002181.SZ,粤 传 媒,1.16,4.36,-678.76,-8.78,99.29,1.28,-778.05,-10.06,183.06,2.37,495.7,6.41
20241113,603261.SH,立航科技,0.23,34.42,-677.99,-8.06,-2.02,-0.02,-675.98,-8.04,47.66,0.57,630.33,7.49
20241113,603173.SH,福斯达,1.73,25.22,-676.85,-9.83,-490.2,-7.12,-186.65,-2.71,-117.97,-1.71,794.82,11.54
20241113,301256.SZ,华融化学,-1.51,8.47,-676.71,-7.58,80.52,0.9,-757.23,-8.49,-631.41,-7.08,1308.13,14.66
20241113,688290.SH,景业智能,0.0,37.01,-675.23,-14.73,-338.59,-7.38,-336.64,-7.34,190.83,4.16,484.39,10.57
20241113,688710.SH,益诺思,-3.88,46.04,-674.88,-4.52,-472.92,-3.17,-201.96,-1.35,212.48,1.42,462.4,3.1
20241113,000571.SZ,新大洲A,-1.52,3.9,-674.82,-10.29,-153.77,-2.35,-521.05,-7.95,277.74,4.24,397.08,6.06
20241113,603058.SH,永吉股份,0.0,10.19,-674.61,-9.87,32.23,0.47,-706.84,-10.34,139.55,2.04,535.06,7.83
20241113,600539.SH,狮头股份,2.32,7.49,-673.94,-9.0,110.87,1.48,-784.82,-10.48,438.77,5.86,235.17,3.14
20241113,000409.SZ,云鼎科技,1.07,9.41,-673.72,-4.06,-556.89,-3.36,-116.84,-0.7,268.22,1.62,405.51,2.45
20241113,688175.SH,高凌信息,-0.05,19.28,-673.04,-19.83,-19.28,-0.57,-653.76,-19.27,-246.28,-7.26,919.32,27.09
20241113,600409.SH,三友化工,0.17,5.74,-672.07,-4.74,-313.26,-2.21,-358.81,-2.53,495.91,3.49,176.16,1.24
20241113,600858.SH,银座股份,-1.01,4.89,-671.76,-13.93,-456.5,-9.46,-215.26,-4.46,176.4,3.66,495.36,10.27
20241113,603317.SH,天味食品,-1.76,15.1,-671.32,-8.32,-409.21,-5.07,-262.1,-3.25,-404.26,-5.01,1075.58,13.32
20241113,301515.SZ,港通医疗,-0.29,20.6,-671.23,-12.95,-51.84,-1.0,-619.39,-11.95,86.07,1.66,585.15,11.29
20241113,002925.SZ,盈趣科技,-0.42,14.13,-668.89,-5.8,-318.54,-2.76,-350.35,-3.04,-472.92,-4.1,1141.8,9.89
20241113,603167.SH,渤海轮渡,0.35,8.63,-668.6,-13.42,-35.27,-0.71,-633.34,-12.71,-102.54,-2.06,771.15,15.48
20241113,002623.SZ,亚玛顿,-0.05,18.56,-667.42,-10.99,-114.93,-1.89,-552.49,-9.1,-83.06,-1.37,750.48,12.36
20241113,688179.SH,阿拉丁,-1.87,16.26,-666.69,-6.64,-181.88,-1.81,-484.81,-4.83,182.12,1.81,484.57,4.83
20241113,301119.SZ,正强股份,-0.47,23.3,-666.07,-13.29,-253.82,-5.07,-412.25,-8.23,-219.78,-4.39,885.85,17.68
20241113,603693.SH,江苏新能,-0.77,10.33,-666.04,-12.3,-265.93,-4.91,-400.11,-7.39,254.02,4.69,412.02,7.61
20241113,603008.SH,喜临门,-3.1,19.08,-664.69,-3.74,-691.69,-3.9,27.0,0.15,1814.18,10.22,-1149.48,-6.47
20241113,002404.SZ,嘉欣丝绸,-0.49,6.13,-664.31,-14.6,0.0,0.0,-664.31,-14.6,1.3,0.03,663.0,14.57
20241113,002733.SZ,雄韬股份,0.74,13.6,-663.89,-6.56,-394.24,-3.89,-269.65,-2.66,-545.63,-5.39,1209.51,11.94
20241113,301503.SZ,智迪科技,-0.14,34.85,-662.96,-10.79,-141.33,-2.3,-521.63,-8.49,-379.93,-6.18,1042.89,16.97
20241113,300097.SZ,智云股份,-0.38,7.87,-662.31,-6.12,0.0,0.0,-662.31,-6.12,-149.9,-1.38,812.21,7.5
20241113,002214.SZ,大立科技,-1.16,13.68,-661.6,-8.23,-60.23,-0.75,-601.37,-7.48,336.15,4.18,325.45,4.05
20241113,301015.SZ,百洋医药,-3.2,30.59,-661.04,-2.86,-286.83,-1.24,-374.21,-1.62,2727.46,11.79,-2066.42,-8.94
20241113,301122.SZ,采纳股份,0.37,21.69,-660.71,-6.79,-12.88,-0.13,-647.83,-6.65,540.62,5.55,120.09,1.23
20241113,600779.SH,水井坊,-0.51,60.85,-659.94,-0.54,627.86,0.52,-1287.8,-1.06,1434.75,1.18,-774.81,-0.64
20241113,603676.SH,卫信康,-0.66,10.48,-659.63,-14.25,-194.02,-4.19,-465.61,-10.06,-256.53,-5.54,916.16,19.79
20241113,300674.SZ,宇信科技,0.86,24.61,-657.73,-0.8,-1198.59,-1.46,540.86,0.66,-2302.23,-2.81,2959.96,3.62
20241113,002695.SZ,煌上煌,-0.73,8.11,-657.29,-10.87,-313.57,-5.19,-343.72,-5.69,-86.62,-1.43,743.91,12.31
20241113,603869.SH,ST智知,-2.5,6.25,-656.41,-16.71,-92.74,-2.36,-563.67,-14.35,384.16,9.78,272.25,6.93
20241113,600507.SH,方大特钢,-1.15,4.29,-656.03,-7.24,-1010.03,-11.14,354.0,3.91,483.4,5.33,172.63,1.9
20241113,300736.SZ,百邦科技,0.97,11.43,-655.48,-6.59,-118.07,-1.19,-537.41,-5.4,-544.49,-5.47,1199.97,12.06
20241113,600073.SH,光明肉业,0.98,7.24,-655.44,-5.49,-107.45,-0.9,-547.99,-4.59,680.75,5.7,-25.32,-0.21
20241113,000902.SZ,新洋丰,0.22,13.4,-655.09,-5.07,-280.69,-2.17,-374.4,-2.9,286.55,2.22,368.54,2.85
20241113,300628.SZ,亿联网络,1.02,41.68,-655.09,-1.41,-2825.16,-6.09,2170.07,4.68,815.23,1.76,-160.15,-0.35
20241113,000710.SZ,贝瑞基因,-1.41,9.8,-654.35,-4.57,-102.87,-0.72,-551.48,-3.85,-334.02,-2.33,988.37,6.9
20241113,000059.SZ,华锦股份,-0.75,5.26,-653.87,-4.98,-84.07,-0.64,-569.81,-4.34,831.17,6.33,-177.3,-1.35
20241113,605199.SH,葫芦娃,-2.16,13.59,-653.72,-7.92,-186.81,-2.26,-466.9,-5.66,-219.05,-2.66,872.77,10.58
20241113,600587.SH,新华医疗,-1.38,18.56,-653.66,-2.98,-35.5,-0.16,-618.16,-2.82,-594.15,-2.71,1247.81,5.7
20241113,600155.SH,华创云信,0.24,8.2,-652.15,-1.7,-1641.74,-4.29,989.59,2.59,36.88,0.1,615.27,1.61
20241113,600867.SH,通化东宝,-0.45,8.93,-651.38,-2.61,-520.32,-2.08,-131.06,-0.52,447.76,1.79,203.62,0.82
20241113,002900.SZ,哈三联,-1.6,11.09,-650.54,-6.98,0.0,0.0,-650.54,-6.98,-319.86,-3.43,970.4,10.41
20241113,300511.SZ,雪榕生物,-0.92,4.31,-649.82,-7.3,-310.12,-3.48,-339.7,-3.81,93.32,1.05,556.5,6.25
20241113,600037.SH,歌华有线,2.68,7.66,-649.21,-2.62,-328.86,-1.33,-320.35,-1.29,-208.52,-0.84,857.73,3.47
20241113,002092.SZ,ST中泰,-0.91,4.34,-648.77,-6.16,-294.33,-2.79,-354.44,-3.36,-15.41,-0.15,664.18,6.3
20241113,688308.SH,欧科亿,-0.68,21.8,-648.32,-10.44,-857.76,-13.81,209.44,3.37,312.36,5.03,335.96,5.41
20241113,300845.SZ,捷安高科,0.74,14.98,-647.42,-7.85,-109.1,-1.32,-538.32,-6.53,-138.7,-1.68,786.12,9.53
20241113,002211.SZ,宏达新材,-1.24,3.98,-646.58,-6.89,0.0,0.0,-646.58,-6.89,-390.94,-4.17,1037.52,11.06
20241113,000040.SZ,ST旭蓝,-1.3,1.52,-646.45,-3.71,-422.66,-2.42,-223.79,-1.28,315.21,1.81,331.23,1.9
20241113,002663.SZ,普邦股份,-2.39,2.04,-646.07,-5.02,-159.49,-1.24,-486.58,-3.78,-617.76,-4.8,1263.83,9.81
20241113,603109.SH,神驰机电,0.12,16.12,-646.01,-10.48,-456.83,-7.41,-189.18,-3.07,-416.84,-6.76,1062.84,17.24
20241113,002295.SZ,精艺股份,0.28,7.09,-645.93,-15.39,-169.84,-4.05,-476.1,-11.34,148.11,3.53,497.83,11.86
20241113,688489.SH,三未信安,-0.54,44.11,-643.52,-8.69,-331.54,-4.48,-311.98,-4.22,990.0,13.38,-346.48,-4.68
20241113,688237.SH,超卓航科,-1.45,29.13,-642.41,-22.07,0.0,0.0,-642.41,-22.07,-102.52,-3.52,744.93,25.59
20241113,300420.SZ,五洋自控,-0.3,3.29,-642.14,-4.53,0.0,0.0,-642.14,-4.53,-1.69,-0.01,643.83,4.54
20241113,603689.SH,皖天然气,-1.9,9.27,-640.21,-8.51,-127.21,-1.69,-513.01,-6.82,712.58,9.47,-72.37,-0.96
20241113,600115.SH,中国东航,0.25,3.95,-640.16,-2.76,-292.05,-1.26,-348.11,-1.5,-931.7,-4.02,1571.85,6.78
20241113,688355.SH,明志科技,-2.69,19.87,-639.6,-14.39,-280.39,-6.31,-359.21,-8.08,250.17,5.63,389.42,8.76
20241113,600328.SH,中盐化工,0.35,8.64,-639.09,-3.65,-688.92,-3.94,49.84,0.29,700.64,4.01,-61.55,-0.35
20241113,002194.SZ,武汉凡谷,0.18,11.44,-638.84,-2.03,-637.43,-2.02,-1.41,0.0,-2740.29,-8.7,3379.13,10.72
20241113,300188.SZ,国投智能,-0.12,16.88,-638.65,-1.31,-1437.46,-2.96,798.81,1.64,-74.75,-0.15,713.4,1.47
20241113,603586.SH,金麒麟,0.28,14.48,-638.52,-6.0,-371.76,-3.49,-266.76,-2.5,-161.18,-1.51,799.69,7.51
20241113,000813.SZ,德展健康,-1.9,3.09,-636.69,-5.29,14.8,0.12,-651.49,-5.41,-235.38,-1.95,872.07,7.24
20241113,002722.SZ,物产金轮,0.4,14.97,-635.76,-8.12,5.59,0.07,-641.35,-8.19,92.31,1.18,543.44,6.94
20241113,600346.SH,恒力石化,0.33,15.17,-635.73,-2.42,-1160.82,-4.43,525.08,2.0,-89.78,-0.34,725.51,2.77
20241113,002529.SZ,海源复材,-2.64,9.59,-635.5,-3.0,-256.66,-1.21,-378.84,-1.79,580.96,2.74,54.54,0.26
20241113,002982.SZ,湘佳股份,-0.45,19.87,-634.62,-7.36,-120.78,-1.4,-513.84,-5.96,-539.21,-6.25,1173.83,13.62
20241113,002860.SZ,星帅尔,0.43,9.4,-634.24,-15.13,-59.41,-1.42,-574.83,-13.71,-60.65,-1.45,694.89,16.57
20241113,603331.SH,百达精工,0.5,9.98,-634.18,-11.23,-71.65,-1.27,-562.53,-9.96,214.98,3.81,419.2,7.42
20241113,688658.SH,悦康药业,-0.18,22.2,-633.73,-8.47,-45.39,-0.61,-588.34,-7.86,-108.26,-1.45,741.99,9.91
20241113,002293.SZ,罗莱生活,1.58,7.72,-633.3,-9.74,272.59,4.19,-905.9,-13.94,602.82,9.27,30.48,0.47
20241113,300824.SZ,北鼎股份,-0.33,9.18,-633.23,-11.62,-134.62,-2.47,-498.6,-9.15,-199.7,-3.66,832.92,15.28
20241113,600063.SH,皖维高新,-0.72,4.13,-632.94,-7.1,-576.19,-6.46,-56.75,-0.64,45.39,0.51,587.55,6.59
20241113,300031.SZ,宝通科技,0.29,20.48,-632.08,-1.24,-2180.04,-4.29,1547.96,3.04,364.55,0.72,267.53,0.53
20241113,002382.SZ,蓝帆医疗,-2.11,5.58,-631.37,-8.97,-420.39,-5.97,-210.99,-3.0,711.65,10.11,-80.28,-1.14
20241113,301022.SZ,海泰科,-0.37,24.41,-629.81,-11.86,-121.52,-2.29,-508.29,-9.57,-151.93,-2.86,781.73,14.72
20241113,300910.SZ,瑞丰新材,0.07,45.83,-629.44,-6.33,417.07,4.2,-1046.51,-10.53,977.73,9.84,-348.29,-3.5
20241113,300949.SZ,奥雅股份,0.15,32.93,-629.18,-13.57,-279.93,-6.04,-349.25,-7.53,526.52,11.36,102.66,2.21
20241113,688793.SH,倍轻松,1.19,32.4,-628.88,-9.31,-167.68,-2.48,-461.19,-6.83,648.12,9.6,-19.25,-0.28
20241113,000068.SZ,华控赛格,0.25,4.0,-628.87,-5.5,-17.15,-0.15,-611.72,-5.35,-42.23,-0.37,671.1,5.87
20241113,002549.SZ,凯美特气,-1.22,8.11,-628.46,-2.01,-349.04,-1.11,-279.42,-0.89,-237.78,-0.76,866.25,2.77
20241113,600965.SH,福成股份,0.0,4.22,-627.98,-16.97,-188.35,-5.09,-439.63,-11.88,85.32,2.31,542.66,14.67
20241113,600718.SH,东软集团,-0.27,11.24,-627.24,-2.7,447.62,1.93,-1074.87,-4.63,-1069.24,-4.61,1696.48,7.31
20241113,301387.SZ,光大同创,0.11,35.45,-626.13,-4.75,56.81,0.43,-682.94,-5.18,485.76,3.68,140.37,1.06
20241113,002592.SZ,ST八菱,-3.26,5.05,-625.73,-13.35,-404.99,-8.64,-220.74,-4.71,109.21,2.33,516.52,11.02
20241113,002158.SZ,汉钟精机,1.18,19.71,-625.17,-3.91,-100.27,-0.63,-524.91,-3.28,22.6,0.14,602.58,3.77
20241113,000070.SZ,ST特信,1.96,6.25,-625.07,-2.93,-178.54,-0.84,-446.52,-2.1,400.79,1.88,224.28,1.05
20241113,000407.SZ,胜利股份,-1.76,3.34,-623.93,-10.86,-172.01,-2.99,-451.92,-7.87,203.22,3.54,420.71,7.32
20241113,002867.SZ,周大生,2.06,12.4,-622.86,-2.62,565.03,2.38,-1187.89,-5.0,1698.66,7.15,-1075.8,-4.53
20241113,300569.SZ,天能重工,-0.36,5.58,-622.51,-6.1,38.6,0.38,-661.11,-6.48,-78.63,-0.77,701.15,6.87
20241113,002795.SZ,永和智控,-0.6,5.01,-622.44,-5.58,128.06,1.15,-750.5,-6.73,-560.55,-5.02,1182.99,10.6
20241113,603599.SH,广信股份,-0.51,11.72,-621.86,-5.28,-1022.43,-8.68,400.57,3.4,435.7,3.7,186.16,1.58
20241113,002487.SZ,大金重工,0.17,23.17,-621.69,-2.3,-676.03,-2.5,54.34,0.2,-494.92,-1.83,1116.61,4.13
20241113,688550.SH,瑞联新材,0.82,34.45,-621.55,-5.61,-656.16,-5.92,34.61,0.31,516.13,4.66,105.43,0.95
20241113,600458.SH,时代新材,-2.23,13.13,-619.67,-3.4,-158.9,-0.87,-460.77,-2.53,-1337.73,-7.33,1957.4,10.73
20241113,000301.SZ,东方盛虹,1.03,8.85,-619.12,-1.51,-640.48,-1.56,21.35,0.05,1747.4,4.25,-1128.27,-2.74
20241113,601228.SH,广州港,-0.29,3.49,-618.47,-5.11,0.88,0.01,-619.35,-5.12,647.5,5.35,-29.03,-0.24
20241113,301603.SZ,乔锋智能,1.25,47.71,-617.29,-4.95,-28.29,-0.23,-589.0,-4.72,-374.48,-3.0,991.77,7.95
20241113,002207.SZ,准油股份,-0.83,5.95,-617.08,-9.61,-149.36,-2.33,-467.72,-7.29,267.28,4.16,349.8,5.45
20241113,603811.SH,诚意药业,-1.42,8.32,-617.06,-11.86,-230.37,-4.43,-386.69,-7.43,240.07,4.61,376.99,7.25
20241113,301223.SZ,中荣股份,0.4,17.47,-616.1,-18.85,-502.92,-15.39,-113.18,-3.46,302.42,9.25,313.67,9.6
20241113,688486.SH,龙迅股份,2.27,66.37,-615.68,-5.52,21.03,0.19,-636.71,-5.71,-92.08,-0.83,707.76,6.35
20241113,301303.SZ,真兰仪表,0.14,14.79,-614.93,-10.86,158.41,2.8,-773.34,-13.65,358.78,6.34,256.15,4.52
20241113,000524.SZ,岭南控股,-1.89,10.37,-614.05,-3.85,146.44,0.92,-760.49,-4.77,618.26,3.88,-4.22,-0.03
20241113,002431.SZ,棕榈股份,-1.7,2.31,-613.26,-7.59,39.92,0.49,-653.18,-8.09,-66.53,-0.82,679.79,8.42
20241113,600163.SH,中闽能源,-0.52,5.75,-612.44,-9.33,-275.08,-4.19,-337.36,-5.14,12.13,0.18,600.31,9.15
20241113,600960.SH,渤海汽车,-1.38,3.57,-612.34,-10.12,-126.26,-2.09,-486.08,-8.04,-118.66,-1.96,731.0,12.08
20241113,600901.SH,江苏金租,-0.57,5.19,-611.86,-2.76,-852.52,-3.85,240.66,1.09,964.98,4.36,-353.12,-1.59
20241113,688107.SH,安路科技,1.14,31.94,-611.78,-4.18,-145.74,-1.0,-466.04,-3.18,-188.24,-1.29,800.02,5.47
20241113,603879.SH,ST永悦,-5.11,3.9,-611.14,-7.98,226.32,2.96,-837.46,-10.94,-361.98,-4.73,973.12,12.71
20241113,603398.SH,沐邦高科,5.99,33.99,-610.69,-1.05,860.09,1.47,-1470.79,-2.52,-969.8,-1.66,1580.5,2.71
20241113,300324.SZ,旋极信息,0.47,4.24,-607.11,-1.13,-157.59,-0.29,-449.52,-0.84,338.45,0.63,268.66,0.5
20241113,000820.SZ,神雾节能,-1.42,4.16,-606.29,-9.89,-124.67,-2.03,-481.62,-7.85,-149.43,-2.44,755.72,12.32
20241113,600325.SH,华发股份,0.15,6.82,-606.12,-2.66,-311.28,-1.37,-294.84,-1.29,877.03,3.85,-270.91,-1.19
